年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,20,土,ねぎ,31900,秋　田,005,26676,473,,
2025,9,20,土,ねぎ,31900,茨　城,008,26501,379,,
2025,9,20,土,うど,32400,,,24,486,－,－
2025,9,20,土,うど,32400,茨　城,008,24,486,,
2025,9,20,土,みつば,32500,,,9891,1053,106.8,95.7
2025,9,20,土,みつば,32500,千　葉,012,1710,961,,
2025,9,20,土,みつば,32500,愛　知,023,1429,991,,
2025,9,20,土,みつば,32500,三　重,024,1340,1311,,
2025,9,20,土,みつば,32500,静　岡,022,1162,1012,,
2025,9,20,土,みつば,32500,埼　玉,011,1084,819,,
2025,9,20,土,しゅんぎく,32600,,,2794,1731,92.7,108.7
2025,9,20,土,しゅんぎく,32600,北海道,001,624,1480,,
2025,9,20,土,しゅんぎく,32600,岐　阜,021,425,2032,,
2025,9,20,土,しゅんぎく,32600,福　岡,040,417,1457,,
2025,9,20,土,しゅんぎく,32600,群　馬,010,369,1976,,
2025,9,20,土,しゅんぎく,32600,岩　手,003,332,1972,,
2025,9,20,土,にら,32800,,,56265,926,109.5,99.8
2025,9,20,土,にら,32800,高　知,039,21818,879,,
2025,9,20,土,にら,32800,茨　城,008,6747,949,,
2025,9,20,土,にら,32800,大　分,044,6335,826,,
2025,9,20,土,にら,32800,山　形,006,5540,928,,
2025,9,20,土,にら,32800,栃　木,009,4643,1061,,
2025,9,20,土,セルリー,32900,,,48928,260,104.5,99.2
2025,9,20,土,セルリー,32900,長　野,020,46836,257,,
2025,9,20,土,アスパラガス,33100,,,30879,1145,115.8,101.1
2025,9,20,土,アスパラガス,33100,栃　木,009,4663,1101,,
2025,9,20,土,アスパラガス,33100,佐　賀,041,3867,1151,,
2025,9,20,土,アスパラガス,33100,長　野,020,3370,1268,,
2025,9,20,土,アスパラガス,33100,長　崎,042,2920,1006,,
2025,9,20,土,アスパラガス,33100,福　岡,040,2815,1031,,
2025,9,20,土,　　うち輸入,33101,,,2145,1408,142.2,93.1
2025,9,20,土,カリフラワー,33200,,,15003,292,148.3,95.4
2025,9,20,土,カリフラワー,33200,長　野,020,12476,296,,
2025,9,20,土,ブロッコリー,33300,,,194972,595,126.9,96.3
2025,9,20,土,ブロッコリー,33300,北海道,001,167825,561,,
2025,9,20,土,レタス,33400,,,962345,159,116.0,99.4
2025,9,20,土,レタス,33400,長　野,020,860047,154,,
2025,9,20,土,パセリ,33600,,,2194,3383,97.7,103.4
2025,9,20,土,パセリ,33600,長　野,020,1468,3178,,
2025,9,20,土,パセリ,33600,北海道,001,178,3605,,
2025,9,20,土,パセリ,33600,千　葉,012,159,2814,,
2025,9,20,土,きゅうり,34100,,,518931,438,106.9,101.6
2025,9,20,土,きゅうり,34100,北海道,001,75200,418,,
2025,9,20,土,きゅうり,34100,福　島,007,72290,472,,
2025,9,20,土,きゅうり,34100,群　馬,010,55967,519,,
2025,9,20,土,きゅうり,34100,佐　賀,041,35355,416,,
2025,9,20,土,きゅうり,34100,岩　手,003,28158,402,,
2025,9,20,土,かぼちゃ,34200,,,411019,188,103.3,101.1
2025,9,20,土,かぼちゃ,34200,北海道,001,386643,169,,
2025,9,20,土,　　うち輸入,34201,,,90,1,6.4,1.2
2025,9,20,土,なす,34300,,,279237,393,116.6,98.5
2025,9,20,土,なす,34300,群　馬,010,65445,431,,
2025,9,20,土,なす,34300,茨　城,008,41494,305,,
2025,9,20,土,なす,34300,栃　木,009,30088,441,,
2025,9,20,土,なす,34300,高　知,039,25656,472,,
2025,9,20,土,なす,34300,山　梨,019,21003,349,,
2025,9,20,土,トマト,34400,,,528944,674,134.8,96.3
2025,9,20,土,トマト,34400,北海道,001,105755,676,,
2025,9,20,土,トマト,34400,岐　阜,021,97320,728,,
2025,9,20,土,トマト,34400,熊　本,043,80302,598,,
2025,9,20,土,トマト,34400,千　葉,012,57461,596,,
2025,9,20,土,トマト,34400,群　馬,010,29676,687,,
2025,9,20,土,ミニトマト,34450,,,171573,1119,113.3,98.6
2025,9,20,土,ミニトマト,34450,北海道,001,67493,1174,,
2025,9,20,土,ミニトマト,34450,茨　城,008,39054,981,,
2025,9,20,土,ミニトマト,34450,千　葉,012,9892,1027,,
2025,9,20,土,ミニトマト,34450,青　森,002,9424,1231,,
2025,9,20,土,ミニトマト,34450,山　形,006,9006,1214,,
2025,9,20,土,ピーマン,34500,,,230209,498,99.1,106.9
2025,9,20,土,ピーマン,34500,岩　手,003,52848,361,,
2025,9,20,土,ピーマン,34500,茨　城,008,52001,548,,
2025,9,20,土,ピーマン,34500,大　分,044,29370,519,,
2025,9,20,土,ピーマン,34500,青　森,002,27133,358,,
2025,9,20,土,ピーマン,34500,北海道,001,17242,590,,
2025,9,20,土,ししとう,34600,,,11914,1260,131.3,91.8
2025,9,20,土,ししとう,34600,高　知,039,3594,1628,,
2025,9,20,土,ししとう,34600,京　都,026,3396,1107,,
2025,9,20,土,ししとう,34600,千　葉,012,1498,1577,,
2025,9,20,土,ししとう,34600,長　崎,042,575,595,,
2025,9,20,土,ししとう,34600,愛　媛,038,494,744,,
2025,9,20,土,スイトコーン,34700,,,34794,324,100.6,110.2
2025,9,20,土,スイトコーン,34700,北海道,001,32314,323,,
2025,9,20,土,さやいんげん,35100,,,6479,1518,101.2,105.7
2025,9,20,土,さやいんげん,35100,福　島,007,2074,1516,,
2025,9,20,土,さやいんげん,35100,北海道,001,992,1962,,
2025,9,20,土,さやいんげん,35100,群　馬,010,965,1279,,
2025,9,20,土,さやいんげん,35100,青　森,002,718,1274,,
2025,9,20,土,さやいんげん,35100,鹿児島,046,518,1607,,
2025,9,20,土,さやえんどう,35200,,,1987,2271,90.5,107.1
2025,9,20,土,さやえんどう,35200,北海道,001,1123,3189,,
2025,9,20,土,さやえんどう,35200,青　森,002,37,3949,,
2025,9,20,土,さやえんどう,35200,静　岡,022,4,4455,,
2025,9,20,土,さやえんどう,35200,秋　田,005,2,2970,,
2025,9,20,土,　　うち輸入,35201,,,821,926,79.7,103.5
2025,9,20,土,えだまめ,35500,,,32655,833,82.6,106.9
2025,9,20,土,えだまめ,35500,秋　田,005,11188,623,,
2025,9,20,土,えだまめ,35500,山　形,006,6837,705,,
2025,9,20,土,えだまめ,35500,群　馬,010,5313,1218,,
2025,9,20,土,えだまめ,35500,京　都,026,2325,1481,,
2025,9,20,土,えだまめ,35500,新　潟,015,1943,760,,
2025,9,20,土,かんしょ,36100,,,446407,288,122.8,100.0
2025,9,20,土,かんしょ,36100,茨　城,008,211002,284,,
2025,9,20,土,かんしょ,36100,千　葉,012,135712,268,,
2025,9,20,土,かんしょ,36100,徳　島,036,56720,337,,
2025,9,20,土,ばれいしょ,36200,,,993063,151,112.9,102.0
2025,9,20,土,ばれいしょ,36200,北海道,001,965505,151,,
2025,9,20,土,さといも,36300,,,63334,409,139.0,97.4
2025,9,20,土,さといも,36300,千　葉,012,25619,352,,
2025,9,20,土,さといも,36300,愛　媛,038,10926,440,,
2025,9,20,土,さといも,36300,埼　玉,011,8290,396,,
2025,9,20,土,さといも,36300,宮　崎,045,5536,411,,
2025,9,20,土,さといも,36300,静　岡,022,4260,519,,
2025,9,20,土,やまのいも,36500,,,118533,498,79.2,98.0
2025,9,20,土,やまのいも,36500,北海道,001,66896,493,,
2025,9,20,土,やまのいも,36500,青　森,002,45164,477,,
2025,9,20,土,たまねぎ,36610,,,1381793,166,84.9,111.4
2025,9,20,土,たまねぎ,36610,北海道,001,1220047,162,,
2025,9,20,土,　　うち輸入,36620,,,54311,102,105.8,97.1
2025,9,20,土,にんにく,36700,,,19182,1410,144.0,153.3
2025,9,20,土,にんにく,36700,青　森,002,9619,2227,,
2025,9,20,土,にんにく,36700,岩　手,003,637,1047,,
2025,9,20,土,にんにく,36700,北海道,001,459,1344,,
2025,9,20,土,にんにく,36700,熊　本,043,170,1347,,
2025,9,20,土,にんにく,36700,香　川,037,80,1477,,
2025,9,20,土,　　うち輸入,36701,,,8085,470,88.7,104.9
2025,9,20,土,しょうが,37200,,,25775,974,110.6,106.6
2025,9,20,土,しょうが,37200,高　知,039,10028,1384,,
2025,9,20,土,しょうが,37200,長　崎,042,4122,766,,
2025,9,20,土,しょうが,37200,千　葉,012,3218,678,,
2025,9,20,土,しょうが,37200,和歌山,030,1504,635,,
2025,9,20,土,しょうが,37200,熊　本,043,776,1125,,
2025,9,20,土,　　うち輸入,37201,,,4892,564,97.8,100.5
2025,9,20,土,生しいたけ,38100,,,62013,996,123.5,100.4
2025,9,20,土,生しいたけ,38100,徳　島,036,15249,945,,
2025,9,20,土,生しいたけ,38100,秋　田,005,6927,1203,,
2025,9,20,土,生しいたけ,38100,長　崎,042,4043,1033,,
2025,9,20,土,生しいたけ,38100,福　島,007,3810,827,,
2025,9,20,土,生しいたけ,38100,兵　庫,028,2975,1027,,
2025,9,20,土,　　うち輸入,38101,,,1075,776,101.6,103.3
2025,9,20,土,なめこ,38300,,,32540,431,130.8,101.2
2025,9,20,土,なめこ,38300,長　野,020,9680,424,,
2025,9,20,土,なめこ,38300,新　潟,015,5609,226,,
2025,9,20,土,なめこ,38300,山　形,006,3905,479,,
2025,9,20,土,なめこ,38300,三　重,024,3539,590,,
2025,9,20,土,なめこ,38300,大　分,044,2435,516,,
2025,9,20,土,えのきだけ,38400,,,146848,324,122.4,100.0
2025,9,20,土,えのきだけ,38400,長　野,020,92393,331,,
2025,9,20,土,えのきだけ,38400,新　潟,015,20764,314,,
2025,9,20,土,えのきだけ,38400,福　岡,040,9117,314,,
2025,9,20,土,しめじ,38500,,,104145,462,130.0,99.1
2025,9,20,土,しめじ,38500,長　野,020,61405,413,,
2025,9,20,土,しめじ,38500,福　岡,040,18165,439,,
2025,9,20,土,しめじ,38500,茨　城,008,8601,369,,
2025,9,20,土,その他の野菜,39000,,,326572,1043,122.0,93.5
2025,9,20,土,輸入野菜計,39100,,,135120,547,101.9,97.9
2025,9,20,土,他の輸入野菜,39200,,,63708,898,102.5,96.7
