年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,30,火,さやえんどう,35200,,,1818,2444,70.3,123.6
2025,9,30,火,さやえんどう,35200,北海道,001,1053,3291,,
2025,9,30,火,さやえんどう,35200,青　森,002,69,3616,,
2025,9,30,火,さやえんどう,35200,岩　手,003,41,2779,,
2025,9,30,火,さやえんどう,35200,秋　田,005,19,2883,,
2025,9,30,火,さやえんどう,35200,岐　阜,021,6,3780,,
2025,9,30,火,　　うち輸入,35201,,,630,851,48.5,126.6
2025,9,30,火,えだまめ,35500,,,23137,1014,84.7,98.7
2025,9,30,火,えだまめ,35500,山　形,006,8550,919,,
2025,9,30,火,えだまめ,35500,群　馬,010,5930,1249,,
2025,9,30,火,えだまめ,35500,秋　田,005,3850,807,,
2025,9,30,火,えだまめ,35500,京　都,026,1557,1521,,
2025,9,30,火,かんしょ,36100,,,347320,289,87.8,98.3
2025,9,30,火,かんしょ,36100,茨　城,008,135791,268,,
2025,9,30,火,かんしょ,36100,千　葉,012,123400,277,,
2025,9,30,火,かんしょ,36100,徳　島,036,43358,342,,
2025,9,30,火,ばれいしょ,36200,,,961585,154,122.8,93.3
2025,9,30,火,ばれいしょ,36200,北海道,001,958052,154,,
2025,9,30,火,さといも,36300,,,61015,408,91.8,97.4
2025,9,30,火,さといも,36300,千　葉,012,17893,333,,
2025,9,30,火,さといも,36300,愛　媛,038,13857,453,,
2025,9,30,火,さといも,36300,埼　玉,011,12950,386,,
2025,9,30,火,さといも,36300,静　岡,022,3920,559,,
2025,9,30,火,さといも,36300,宮　崎,045,2864,478,,
2025,9,30,火,やまのいも,36500,,,69706,513,58.5,101.6
2025,9,30,火,やまのいも,36500,北海道,001,37155,500,,
2025,9,30,火,やまのいも,36500,青　森,002,26039,491,,
2025,9,30,火,たまねぎ,36610,,,1058116,189,70.1,110.5
2025,9,30,火,たまねぎ,36610,北海道,001,904365,188,,
2025,9,30,火,　　うち輸入,36620,,,59177,103,75.5,100.0
2025,9,30,火,にんにく,36700,,,13737,1149,96.6,93.2
2025,9,30,火,にんにく,36700,青　森,002,4581,2395,,
2025,9,30,火,にんにく,36700,北海道,001,432,1419,,
2025,9,30,火,にんにく,36700,宮　城,004,90,1032,,
2025,9,30,火,にんにく,36700,茨　城,008,87,778,,
2025,9,30,火,にんにく,36700,長　野,020,55,1414,,
2025,9,30,火,　　うち輸入,36701,,,8470,463,99.3,103.8
2025,9,30,火,しょうが,37200,,,24785,972,94.2,108.6
2025,9,30,火,しょうが,37200,高　知,039,8061,1441,,
2025,9,30,火,しょうが,37200,長　崎,042,5900,839,,
2025,9,30,火,しょうが,37200,千　葉,012,2250,776,,
2025,9,30,火,しょうが,37200,和歌山,030,2132,618,,
2025,9,30,火,しょうが,37200,熊　本,043,554,1410,,
2025,9,30,火,　　うち輸入,37201,,,5114,534,105.2,95.9
2025,9,30,火,生しいたけ,38100,,,60179,1003,93.6,97.1
2025,9,30,火,生しいたけ,38100,徳　島,036,12377,986,,
2025,9,30,火,生しいたけ,38100,秋　田,005,6534,1258,,
2025,9,30,火,生しいたけ,38100,岩　手,003,4586,1028,,
2025,9,30,火,生しいたけ,38100,福　島,007,4136,846,,
2025,9,30,火,生しいたけ,38100,長　崎,042,4087,1034,,
2025,9,30,火,　　うち輸入,38101,,,2313,712,192.1,90.7
2025,9,30,火,なめこ,38300,,,28312,450,118.2,101.1
2025,9,30,火,なめこ,38300,長　野,020,9176,465,,
2025,9,30,火,なめこ,38300,新　潟,015,4334,257,,
2025,9,30,火,なめこ,38300,山　形,006,3418,456,,
2025,9,30,火,なめこ,38300,三　重,024,2750,589,,
2025,9,30,火,なめこ,38300,大　分,044,2249,514,,
2025,9,30,火,えのきだけ,38400,,,142215,309,95.0,100.0
2025,9,30,火,えのきだけ,38400,長　野,020,97217,307,,
2025,9,30,火,えのきだけ,38400,新　潟,015,16120,317,,
2025,9,30,火,えのきだけ,38400,宮　崎,045,7402,331,,
2025,9,30,火,しめじ,38500,,,111690,443,132.8,101.8
2025,9,30,火,しめじ,38500,長　野,020,58418,410,,
2025,9,30,火,しめじ,38500,福　岡,040,16364,418,,
2025,9,30,火,しめじ,38500,香　川,037,9852,618,,
2025,9,30,火,しめじ,38500,茨　城,008,6930,355,,
2025,9,30,火,その他の野菜,39000,,,286131,1056,100.2,100.5
2025,9,30,火,輸入野菜計,39100,,,128033,566,83.2,112.7
2025,9,30,火,他の輸入野菜,39200,,,48860,1079,88.2,108.6
