年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,3,水,きゅうり,34100,,,3612,535,0.6,129.2
2025,9,3,水,きゅうり,34100,沖　縄,047,2662,513,,
2025,9,3,水,きゅうり,34100,熊　本,043,950,595,,
2025,9,3,水,かぼちゃ,34200,,,740,199,0.2,100.0
2025,9,3,水,かぼちゃ,34200,北海道,001,730,201,,
2025,9,3,水,なす,34300,,,1693,434,0.5,112.4
2025,9,3,水,なす,34300,宮　崎,045,905,454,,
2025,9,3,水,なす,34300,熊　本,043,650,432,,
2025,9,3,水,トマト,34400,,,3980,690,0.8,119.4
2025,9,3,水,トマト,34400,大　分,044,2364,702,,
2025,9,3,水,トマト,34400,熊　本,043,1616,672,,
2025,9,3,水,ミニトマト,34450,,,535,1397,0.3,117.3
2025,9,3,水,ミニトマト,34450,熊　本,043,445,1388,,
2025,9,3,水,ピーマン,34500,,,1640,534,0.7,108.3
2025,9,3,水,ピーマン,34500,岩　手,003,800,312,,
2025,9,3,水,ピーマン,34500,宮　崎,045,500,542,,
2025,9,3,水,ピーマン,34500,茨　城,008,80,648,,
2025,9,3,水,ししとう,34600,,,6,2268,0.1,165.1
2025,9,3,水,ししとう,34600,高　知,039,6,2268,,
2025,9,3,水,かんしょ,36100,,,365,327,0.1,110.5
2025,9,3,水,かんしょ,36100,熊　本,043,365,327,,
2025,9,3,水,ばれいしょ,36200,,,2320,234,0.2,131.5
2025,9,3,水,ばれいしょ,36200,北海道,001,2320,234,,
2025,9,3,水,やまのいも,36500,,,30,670,0.0,130.9
2025,9,3,水,やまのいも,36500,青　森,002,30,670,,
2025,9,3,水,たまねぎ,36610,,,7010,181,0.5,124.8
2025,9,3,水,たまねぎ,36610,北海道,001,5160,190,,
2025,9,3,水,　　うち輸入,36620,,,1850,155,3.1,153.5
2025,9,3,水,にんにく,36700,,,444,551,2.9,60.5
2025,9,3,水,にんにく,36700,大　分,044,14,1998,,
2025,9,3,水,　　うち輸入,36701,,,430,504,3.9,115.3
2025,9,3,水,しょうが,37200,,,40,1337,0.1,147.2
2025,9,3,水,しょうが,37200,長　崎,042,40,1337,,
2025,9,3,水,生しいたけ,38100,,,8,756,0.0,77.8
2025,9,3,水,生しいたけ,38100,宮　崎,045,8,756,,
2025,9,3,水,えのきだけ,38400,,,120,297,0.1,99.7
2025,9,3,水,えのきだけ,38400,長　崎,042,120,297,,
2025,9,3,水,しめじ,38500,,,402,489,0.6,113.7
2025,9,3,水,しめじ,38500,福　岡,040,402,489,,
2025,9,3,水,その他の野菜,39000,,,17203,581,5.0,65.1
2025,9,3,水,輸入野菜計,39100,,,4581,312,3.2,75.2
2025,9,3,水,他の輸入野菜,39200,,,2301,404,3.5,60.6
