年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,2,火,その他の菜類,31550,,,815,743,99.0,104.2
2025,9,2,火,ちんげんさい,31560,,,32593,501,100.2,100.8
2025,9,2,火,ちんげんさい,31560,茨　城,008,10717,460,,
2025,9,2,火,ちんげんさい,31560,静　岡,022,7344,564,,
2025,9,2,火,ちんげんさい,31560,長　野,020,3299,382,,
2025,9,2,火,ちんげんさい,31560,愛　知,023,2133,451,,
2025,9,2,火,ちんげんさい,31560,福　岡,040,2121,607,,
2025,9,2,火,キャベツ,31700,,,1684486,83,80.0,102.5
2025,9,2,火,キャベツ,31700,群　馬,010,1273026,83,,
2025,9,2,火,キャベツ,31700,長　野,020,156551,93,,
2025,9,2,火,ほうれんそう,31800,,,43875,1050,65.2,101.6
2025,9,2,火,ほうれんそう,31800,岐　阜,021,14713,1051,,
2025,9,2,火,ほうれんそう,31800,群　馬,010,9768,984,,
2025,9,2,火,ほうれんそう,31800,栃　木,009,9158,1109,,
2025,9,2,火,ほうれんそう,31800,北海道,001,2884,971,,
2025,9,2,火,ねぎ,31900,,,322079,489,82.2,101.9
2025,9,2,火,ねぎ,31900,北海道,001,130514,411,,
2025,9,2,火,ねぎ,31900,長　野,020,30339,424,,
2025,9,2,火,ねぎ,31900,茨　城,008,29603,375,,
2025,9,2,火,ねぎ,31900,青　森,002,24420,493,,
2025,9,2,火,ねぎ,31900,秋　田,005,19299,394,,
2025,9,2,火,うど,32400,,,137,567,122.3,97.9
2025,9,2,火,うど,32400,栃　木,009,89,628,,
2025,9,2,火,うど,32400,茨　城,008,48,455,,
2025,9,2,火,みつば,32500,,,9760,919,113.9,101.4
2025,9,2,火,みつば,32500,静　岡,022,1431,864,,
2025,9,2,火,みつば,32500,千　葉,012,1412,801,,
2025,9,2,火,みつば,32500,三　重,024,1310,1093,,
2025,9,2,火,みつば,32500,愛　知,023,1299,1050,,
2025,9,2,火,みつば,32500,大　分,044,1213,875,,
2025,9,2,火,しゅんぎく,32600,,,2420,1727,84.9,97.7
2025,9,2,火,しゅんぎく,32600,北海道,001,553,1680,,
2025,9,2,火,しゅんぎく,32600,岩　手,003,351,2068,,
2025,9,2,火,しゅんぎく,32600,福　岡,040,324,1482,,
2025,9,2,火,しゅんぎく,32600,岐　阜,021,312,1759,,
2025,9,2,火,しゅんぎく,32600,群　馬,010,276,1689,,
2025,9,2,火,にら,32800,,,53978,701,91.9,101.3
2025,9,2,火,にら,32800,高　知,039,15277,677,,
2025,9,2,火,にら,32800,茨　城,008,8261,583,,
2025,9,2,火,にら,32800,大　分,044,6915,670,,
2025,9,2,火,にら,32800,山　形,006,6320,675,,
2025,9,2,火,にら,32800,北海道,001,6305,925,,
2025,9,2,火,セルリー,32900,,,44970,295,102.7,100.0
2025,9,2,火,セルリー,32900,長　野,020,42997,293,,
2025,9,2,火,アスパラガス,33100,,,32336,1137,66.3,100.7
2025,9,2,火,アスパラガス,33100,栃　木,009,5078,1137,,
2025,9,2,火,アスパラガス,33100,佐　賀,041,3657,1167,,
2025,9,2,火,アスパラガス,33100,長　崎,042,3590,1036,,
2025,9,2,火,アスパラガス,33100,熊　本,043,3536,1081,,
2025,9,2,火,アスパラガス,33100,長　野,020,2861,1269,,
2025,9,2,火,　　うち輸入,33101,,,357,2031,33.2,94.1
2025,9,2,火,カリフラワー,33200,,,11238,326,96.5,100.3
2025,9,2,火,カリフラワー,33200,長　野,020,11124,326,,
2025,9,2,火,ブロッコリー,33300,,,147010,608,70.6,103.6
2025,9,2,火,ブロッコリー,33300,北海道,001,114066,568,,
2025,9,2,火,ブロッコリー,33300,長　野,020,31823,758,,
2025,9,2,火,レタス,33400,,,750924,269,73.3,99.6
2025,9,2,火,レタス,33400,長　野,020,633532,274,,
2025,9,2,火,パセリ,33600,,,2424,2583,110.7,98.3
2025,9,2,火,パセリ,33600,長　野,020,1678,2371,,
2025,9,2,火,パセリ,33600,千　葉,012,243,2111,,
2025,9,2,火,パセリ,33600,大　分,044,166,2793,,
2025,9,2,火,きゅうり,34100,,,609156,414,68.9,99.3
2025,9,2,火,きゅうり,34100,福　島,007,148143,454,,
2025,9,2,火,きゅうり,34100,北海道,001,80320,419,,
2025,9,2,火,きゅうり,34100,岩　手,003,41846,380,,
2025,9,2,火,きゅうり,34100,佐　賀,041,39832,409,,
2025,9,2,火,きゅうり,34100,長　野,020,38451,410,,
2025,9,2,火,かぼちゃ,34200,,,390214,199,99.1,95.2
2025,9,2,火,かぼちゃ,34200,北海道,001,352526,169,,
2025,9,2,火,　　うち輸入,34201,,,1,1436,100.0,87.5
2025,9,2,火,なす,34300,,,312516,386,71.1,96.5
2025,9,2,火,なす,34300,群　馬,010,71971,417,,
2025,9,2,火,なす,34300,茨　城,008,64790,297,,
2025,9,2,火,なす,34300,栃　木,009,37855,440,,
2025,9,2,火,なす,34300,山　梨,019,24620,342,,
2025,9,2,火,なす,34300,徳　島,036,16155,436,,
2025,9,2,火,トマト,34400,,,527123,578,61.1,100.9
2025,9,2,火,トマト,34400,岐　阜,021,135398,590,,
2025,9,2,火,トマト,34400,北海道,001,101067,606,,
2025,9,2,火,トマト,34400,熊　本,043,73320,463,,
2025,9,2,火,トマト,34400,福　島,007,41303,642,,
2025,9,2,火,トマト,34400,青　森,002,30514,602,,
2025,9,2,火,ミニトマト,34450,,,162601,1191,73.4,100.8
2025,9,2,火,ミニトマト,34450,北海道,001,71454,1149,,
2025,9,2,火,ミニトマト,34450,茨　城,008,28546,1181,,
2025,9,2,火,ミニトマト,34450,青　森,002,10758,1317,,
2025,9,2,火,ミニトマト,34450,熊　本,043,7289,1291,,
2025,9,2,火,ミニトマト,34450,大　分,044,6108,1373,,
2025,9,2,火,ピーマン,34500,,,236354,493,79.4,103.1
2025,9,2,火,ピーマン,34500,岩　手,003,69704,417,,
2025,9,2,火,ピーマン,34500,青　森,002,43080,373,,
2025,9,2,火,ピーマン,34500,茨　城,008,31632,537,,
2025,9,2,火,ピーマン,34500,大　分,044,24538,549,,
2025,9,2,火,ピーマン,34500,北海道,001,20412,562,,
2025,9,2,火,ししとう,34600,,,11471,1374,91.5,100.3
2025,9,2,火,ししとう,34600,高　知,039,3984,1527,,
2025,9,2,火,ししとう,34600,京　都,026,2376,1706,,
2025,9,2,火,ししとう,34600,千　葉,012,1723,1499,,
2025,9,2,火,ししとう,34600,愛　媛,038,730,892,,
2025,9,2,火,ししとう,34600,大　分,044,480,579,,
2025,9,2,火,スイトコーン,34700,,,93349,300,88.7,94.6
2025,9,2,火,スイトコーン,34700,北海道,001,69874,307,,
2025,9,2,火,スイトコーン,34700,群　馬,010,18555,259,,
2025,9,2,火,さやいんげん,35100,,,9196,1373,79.5,96.7
2025,9,2,火,さやいんげん,35100,福　島,007,3248,1247,,
2025,9,2,火,さやいんげん,35100,群　馬,010,1621,1268,,
2025,9,2,火,さやいんげん,35100,北海道,001,1457,1686,,
2025,9,2,火,さやいんげん,35100,青　森,002,928,1447,,
2025,9,2,火,さやいんげん,35100,長　野,020,602,1770,,
2025,9,2,火,さやえんどう,35200,,,1600,2409,108.0,77.6
2025,9,2,火,さやえんどう,35200,北海道,001,838,3740,,
2025,9,2,火,さやえんどう,35200,青　森,002,6,4500,,
2025,9,2,火,さやえんどう,35200,長　野,020,5,2700,,
2025,9,2,火,さやえんどう,35200,岩　手,003,2,5400,,
2025,9,2,火,　　うち輸入,35201,,,749,892,198.7,61.9
2025,9,2,火,えだまめ,35500,,,59717,934,80.9,94.1
2025,9,2,火,えだまめ,35500,山　形,006,20170,992,,
2025,9,2,火,えだまめ,35500,群　馬,010,12846,1189,,
2025,9,2,火,えだまめ,35500,秋　田,005,10687,839,,
2025,9,2,火,えだまめ,35500,新　潟,015,3164,899,,
2025,9,2,火,えだまめ,35500,北海道,001,1906,392,,
2025,9,2,火,かんしょ,36100,,,280155,296,93.8,99.7
2025,9,2,火,かんしょ,36100,茨　城,008,110140,277,,
2025,9,2,火,かんしょ,36100,千　葉,012,86732,296,,
2025,9,2,火,かんしょ,36100,徳　島,036,45575,344,,
2025,9,2,火,ばれいしょ,36200,,,941011,178,91.5,93.2
2025,9,2,火,ばれいしょ,36200,北海道,001,894773,178,,
2025,9,2,火,さといも,36300,,,28196,404,78.3,95.3
2025,9,2,火,さといも,36300,千　葉,012,17273,352,,
2025,9,2,火,さといも,36300,宮　崎,045,4368,494,,
2025,9,2,火,さといも,36300,静　岡,022,3090,538,,
2025,9,2,火,やまのいも,36500,,,119250,512,77.7,101.0
2025,9,2,火,やまのいも,36500,北海道,001,65531,511,,
2025,9,2,火,やまのいも,36500,青　森,002,49021,490,,
2025,9,2,火,たまねぎ,36610,,,1290506,145,94.2,102.8
2025,9,2,火,たまねぎ,36610,北海道,001,1093590,140,,
2025,9,2,火,　　うち輸入,36620,,,60202,101,135.4,93.5
2025,9,2,火,にんにく,36700,,,15244,908,74.9,69.2
2025,9,2,火,にんにく,36700,青　森,002,3540,2232,,
2025,9,2,火,にんにく,36700,長　野,020,180,2241,,
2025,9,2,火,にんにく,36700,宮　城,004,160,1580,,
2025,9,2,火,にんにく,36700,茨　城,008,101,475,,
2025,9,2,火,にんにく,36700,北海道,001,62,2052,,
2025,9,2,火,　　うち輸入,36701,,,11038,437,121.7,92.2
2025,9,2,火,しょうが,37200,,,33446,908,87.3,98.9
2025,9,2,火,しょうが,37200,高　知,039,11192,1276,,
2025,9,2,火,しょうが,37200,和歌山,030,6236,664,,
2025,9,2,火,しょうが,37200,長　崎,042,5382,816,,
2025,9,2,火,しょうが,37200,千　葉,012,2440,725,,
2025,9,2,火,しょうが,37200,熊　本,043,851,1295,,
2025,9,2,火,　　うち輸入,37201,,,6048,546,115.4,97.7
2025,9,2,火,生しいたけ,38100,,,49231,972,93.9,99.9
2025,9,2,火,生しいたけ,38100,徳　島,036,10553,933,,
2025,9,2,火,生しいたけ,38100,秋　田,005,7059,1163,,
2025,9,2,火,生しいたけ,38100,福　島,007,4539,826,,
2025,9,2,火,生しいたけ,38100,長　崎,042,4267,885,,
2025,9,2,火,生しいたけ,38100,岩　手,003,3083,1050,,
2025,9,2,火,　　うち輸入,38101,,,1376,720,144.7,92.1
2025,9,2,火,なめこ,38300,,,25738,443,115.3,102.8
2025,9,2,火,なめこ,38300,長　野,020,7748,456,,
2025,9,2,火,なめこ,38300,新　潟,015,3678,225,,
2025,9,2,火,なめこ,38300,山　形,006,3255,450,,
2025,9,2,火,なめこ,38300,三　重,024,2948,586,,
2025,9,2,火,なめこ,38300,大　分,044,2081,509,,
2025,9,2,火,えのきだけ,38400,,,119215,298,90.8,100.3
2025,9,2,火,えのきだけ,38400,長　野,020,71616,310,,
2025,9,2,火,えのきだけ,38400,新　潟,015,20434,293,,
2025,9,2,火,えのきだけ,38400,宮　崎,045,7023,291,,
2025,9,2,火,しめじ,38500,,,71649,430,100.4,101.9
2025,9,2,火,しめじ,38500,長　野,020,42842,415,,
2025,9,2,火,しめじ,38500,福　岡,040,13392,373,,
2025,9,2,火,しめじ,38500,茨　城,008,6945,318,,
2025,9,2,火,その他の野菜,39000,,,346756,893,81.7,109.8
2025,9,2,火,輸入野菜計,39100,,,145412,415,113.5,85.4
2025,9,2,火,他の輸入野菜,39200,,,65650,667,98.0,95.7
