年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,16,火,ちんげんさい,31560,埼　玉,011,1930,389,,
2025,9,16,火,キャベツ,31700,,,2513761,97,******,68.8
2025,9,16,火,キャベツ,31700,群　馬,010,1640421,95,,
2025,9,16,火,キャベツ,31700,長　野,020,415622,101,,
2025,9,16,火,ほうれんそう,31800,,,119304,967,******,66.6
2025,9,16,火,ほうれんそう,31800,岐　阜,021,48980,990,,
2025,9,16,火,ほうれんそう,31800,群　馬,010,33870,892,,
2025,9,16,火,ほうれんそう,31800,栃　木,009,18671,977,,
2025,9,16,火,ねぎ,31900,,,533432,510,******,96.0
2025,9,16,火,ねぎ,31900,北海道,001,227887,437,,
2025,9,16,火,ねぎ,31900,秋　田,005,66742,454,,
2025,9,16,火,ねぎ,31900,青　森,002,57512,514,,
2025,9,16,火,ねぎ,31900,長　野,020,30450,423,,
2025,9,16,火,ねぎ,31900,茨　城,008,25880,419,,
2025,9,16,火,ふき,32300,,,7,1219,－,－
2025,9,16,火,ふき,32300,徳　島,036,7,1219,,
2025,9,16,火,うど,32400,,,40,373,－,－
2025,9,16,火,うど,32400,茨　城,008,40,373,,
2025,9,16,火,みつば,32500,,,10832,1029,******,110.3
2025,9,16,火,みつば,32500,愛　知,023,1793,1128,,
2025,9,16,火,みつば,32500,三　重,024,1760,1255,,
2025,9,16,火,みつば,32500,千　葉,012,1395,857,,
2025,9,16,火,みつば,32500,埼　玉,011,1276,703,,
2025,9,16,火,みつば,32500,静　岡,022,1202,969,,
2025,9,16,火,しゅんぎく,32600,,,4840,1621,－,－
2025,9,16,火,しゅんぎく,32600,岐　阜,021,1324,1319,,
2025,9,16,火,しゅんぎく,32600,北海道,001,844,1757,,
2025,9,16,火,しゅんぎく,32600,群　馬,010,612,2131,,
2025,9,16,火,しゅんぎく,32600,岩　手,003,426,1867,,
2025,9,16,火,しゅんぎく,32600,福　岡,040,367,1397,,
2025,9,16,火,にら,32800,,,76123,993,******,87.3
2025,9,16,火,にら,32800,高　知,039,27001,992,,
2025,9,16,火,にら,32800,茨　城,008,9295,1006,,
2025,9,16,火,にら,32800,山　形,006,9268,992,,
2025,9,16,火,にら,32800,北海道,001,8500,1085,,
2025,9,16,火,にら,32800,大　分,044,6855,856,,
2025,9,16,火,セルリー,32900,,,72213,252,7368.7,79.5
2025,9,16,火,セルリー,32900,長　野,020,71117,249,,
2025,9,16,火,アスパラガス,33100,,,62032,1131,－,－
2025,9,16,火,アスパラガス,33100,栃　木,009,10980,1113,,
2025,9,16,火,アスパラガス,33100,佐　賀,041,7815,1146,,
2025,9,16,火,アスパラガス,33100,熊　本,043,6656,1039,,
2025,9,16,火,アスパラガス,33100,長　崎,042,5756,996,,
2025,9,16,火,アスパラガス,33100,長　野,020,5472,1252,,
2025,9,16,火,　　うち輸入,33101,,,1835,1610,－,－
2025,9,16,火,カリフラワー,33200,,,30193,280,******,24.3
2025,9,16,火,カリフラワー,33200,長　野,020,28356,278,,
2025,9,16,火,ブロッコリー,33300,,,304208,665,******,93.8
2025,9,16,火,ブロッコリー,33300,北海道,001,232423,617,,
2025,9,16,火,ブロッコリー,33300,長　野,020,68504,832,,
2025,9,16,火,レタス,33400,,,1933061,168,******,67.2
2025,9,16,火,レタス,33400,長　野,020,1693466,167,,
2025,9,16,火,パセリ,33600,,,3248,3176,8120.0,85.8
2025,9,16,火,パセリ,33600,長　野,020,2345,2936,,
2025,9,16,火,パセリ,33600,北海道,001,198,3653,,
2025,9,16,火,パセリ,33600,千　葉,012,196,2610,,
2025,9,16,火,きゅうり,34100,,,1213136,426,******,83.5
2025,9,16,火,きゅうり,34100,福　島,007,208103,461,,
2025,9,16,火,きゅうり,34100,北海道,001,191093,416,,
2025,9,16,火,きゅうり,34100,群　馬,010,109117,494,,
2025,9,16,火,きゅうり,34100,岩　手,003,76288,392,,
2025,9,16,火,きゅうり,34100,宮　城,004,66571,423,,
2025,9,16,火,かぼちゃ,34200,,,522485,189,******,90.0
2025,9,16,火,かぼちゃ,34200,北海道,001,486671,168,,
2025,9,16,火,　　うち輸入,34201,,,0,…,－,－
2025,9,16,火,なす,34300,,,535168,396,******,131.1
2025,9,16,火,なす,34300,群　馬,010,133411,434,,
2025,9,16,火,なす,34300,茨　城,008,73011,295,,
2025,9,16,火,なす,34300,栃　木,009,60807,437,,
2025,9,16,火,なす,34300,山　梨,019,51259,354,,
2025,9,16,火,なす,34300,徳　島,036,35917,400,,
2025,9,16,火,トマト,34400,,,944809,637,******,75.6
2025,9,16,火,トマト,34400,北海道,001,221534,637,,
2025,9,16,火,トマト,34400,岐　阜,021,168203,643,,
2025,9,16,火,トマト,34400,千　葉,012,106464,547,,
2025,9,16,火,トマト,34400,熊　本,043,87890,640,,
2025,9,16,火,トマト,34400,群　馬,010,70543,644,,
2025,9,16,火,ミニトマト,34450,,,319069,1128,******,97.7
2025,9,16,火,ミニトマト,34450,北海道,001,149834,1160,,
2025,9,16,火,ミニトマト,34450,茨　城,008,64521,1003,,
2025,9,16,火,ミニトマト,34450,青　森,002,20487,1262,,
2025,9,16,火,ミニトマト,34450,千　葉,012,15507,1065,,
2025,9,16,火,ミニトマト,34450,山　形,006,12328,1260,,
2025,9,16,火,ピーマン,34500,,,458767,473,******,77.9
2025,9,16,火,ピーマン,34500,岩　手,003,152193,357,,
2025,9,16,火,ピーマン,34500,茨　城,008,88515,547,,
2025,9,16,火,ピーマン,34500,大　分,044,44414,509,,
2025,9,16,火,ピーマン,34500,青　森,002,44332,346,,
2025,9,16,火,ピーマン,34500,福　島,007,31378,518,,
2025,9,16,火,ししとう,34600,,,20186,1239,******,60.5
2025,9,16,火,ししとう,34600,高　知,039,6828,1550,,
2025,9,16,火,ししとう,34600,京　都,026,6120,1075,,
2025,9,16,火,ししとう,34600,千　葉,012,2278,1506,,
2025,9,16,火,ししとう,34600,愛　媛,038,1061,742,,
2025,9,16,火,スイトコーン,34700,,,39716,325,－,－
2025,9,16,火,スイトコーン,34700,北海道,001,29586,325,,
2025,9,16,火,スイトコーン,34700,群　馬,010,4290,295,,
2025,9,16,火,さやいんげん,35100,,,12824,1369,******,80.6
2025,9,16,火,さやいんげん,35100,福　島,007,3825,1351,,
2025,9,16,火,さやいんげん,35100,群　馬,010,2290,1141,,
2025,9,16,火,さやいんげん,35100,青　森,002,1979,1213,,
2025,9,16,火,さやいんげん,35100,北海道,001,1584,1983,,
2025,9,16,火,さやいんげん,35100,岩　手,003,793,1297,,
2025,9,16,火,さやえんどう,35200,,,2681,2426,－,－
2025,9,16,火,さやえんどう,35200,北海道,001,1671,3056,,
2025,9,16,火,さやえんどう,35200,青　森,002,64,3976,,
2025,9,16,火,さやえんどう,35200,岩　手,003,25,3037,,
2025,9,16,火,さやえんどう,35200,長　野,020,6,216,,
2025,9,16,火,さやえんどう,35200,秋　田,005,4,2565,,
2025,9,16,火,　　うち輸入,35201,,,911,1157,－,－
2025,9,16,火,えだまめ,35500,,,87291,812,－,－
2025,9,16,火,えだまめ,35500,秋　田,005,29756,582,,
2025,9,16,火,えだまめ,35500,群　馬,010,22963,1104,,
2025,9,16,火,えだまめ,35500,山　形,006,18974,731,,
2025,9,16,火,かんしょ,36100,,,532151,291,******,94.2
2025,9,16,火,かんしょ,36100,茨　城,008,224013,277,,
2025,9,16,火,かんしょ,36100,千　葉,012,174857,281,,
2025,9,16,火,かんしょ,36100,徳　島,036,83315,344,,
2025,9,16,火,ばれいしょ,36200,,,1046164,157,******,62.1
2025,9,16,火,ばれいしょ,36200,北海道,001,1005403,157,,
2025,9,16,火,さといも,36300,,,73063,425,－,－
2025,9,16,火,さといも,36300,千　葉,012,32301,361,,
2025,9,16,火,さといも,36300,愛　媛,038,14973,485,,
2025,9,16,火,さといも,36300,静　岡,022,8346,540,,
2025,9,16,火,さといも,36300,埼　玉,011,5250,400,,
2025,9,16,火,やまのいも,36500,,,187221,499,******,81.8
2025,9,16,火,やまのいも,36500,北海道,001,101923,486,,
2025,9,16,火,やまのいも,36500,青　森,002,76678,492,,
2025,9,16,火,たまねぎ,36610,,,1993054,164,******,92.7
2025,9,16,火,たまねぎ,36610,北海道,001,1769675,163,,
2025,9,16,火,　　うち輸入,36620,,,116807,101,2584.2,94.4
2025,9,16,火,にんにく,36700,,,17929,1234,1859.9,243.4
2025,9,16,火,にんにく,36700,青　森,002,7022,2296,,
2025,9,16,火,にんにく,36700,北海道,001,948,1186,,
2025,9,16,火,にんにく,36700,千　葉,012,90,484,,
2025,9,16,火,にんにく,36700,香　川,037,50,1350,,
2025,9,16,火,にんにく,36700,宮　城,004,50,1210,,
2025,9,16,火,　　うち輸入,36701,,,9656,477,1012.2,99.6
2025,9,16,火,しょうが,37200,,,40499,930,******,85.6
2025,9,16,火,しょうが,37200,高　知,039,16112,1250,,
2025,9,16,火,しょうが,37200,千　葉,012,5845,663,,
2025,9,16,火,しょうが,37200,長　崎,042,4777,789,,
2025,9,16,火,しょうが,37200,和歌山,030,2804,666,,
2025,9,16,火,しょうが,37200,熊　本,043,1904,1222,,
2025,9,16,火,　　うち輸入,37201,,,7500,547,******,81.9
2025,9,16,火,生しいたけ,38100,,,90918,988,******,61.3
2025,9,16,火,生しいたけ,38100,徳　島,036,16839,941,,
2025,9,16,火,生しいたけ,38100,秋　田,005,14295,1140,,
2025,9,16,火,生しいたけ,38100,福　島,007,8209,859,,
2025,9,16,火,生しいたけ,38100,長　崎,042,8103,954,,
2025,9,16,火,生しいたけ,38100,岩　手,003,5482,1025,,
2025,9,16,火,　　うち輸入,38101,,,1676,764,－,－
2025,9,16,火,なめこ,38300,,,34320,438,******,60.6
2025,9,16,火,なめこ,38300,長　野,020,10127,444,,
2025,9,16,火,なめこ,38300,新　潟,015,5615,243,,
2025,9,16,火,なめこ,38300,山　形,006,4962,473,,
2025,9,16,火,なめこ,38300,三　重,024,2965,603,,
2025,9,16,火,なめこ,38300,大　分,044,2344,511,,
2025,9,16,火,えのきだけ,38400,,,188914,317,******,103.6
2025,9,16,火,えのきだけ,38400,長　野,020,118591,328,,
2025,9,16,火,えのきだけ,38400,新　潟,015,31053,303,,
2025,9,16,火,えのきだけ,38400,長　崎,042,11718,263,,
2025,9,16,火,しめじ,38500,,,108672,449,******,96.8
2025,9,16,火,しめじ,38500,長　野,020,69913,410,,
2025,9,16,火,しめじ,38500,福　岡,040,15657,418,,
2025,9,16,火,しめじ,38500,茨　城,008,8673,383,,
2025,9,16,火,その他の野菜,39000,,,490791,914,3570.4,226.8
2025,9,16,火,輸入野菜計,39100,,,217272,419,2697.7,205.4
2025,9,16,火,他の輸入野菜,39200,,,78894,828,3095.1,310.1
