年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,4,木,うど,32400,,,120,549,－,－
2025,9,4,木,うど,32400,栃　木,009,84,636,,
2025,9,4,木,うど,32400,茨　城,008,36,345,,
2025,9,4,木,みつば,32500,,,8993,896,******,94.8
2025,9,4,木,みつば,32500,千　葉,012,1379,755,,
2025,9,4,木,みつば,32500,静　岡,022,1349,820,,
2025,9,4,木,みつば,32500,三　重,024,1273,1081,,
2025,9,4,木,みつば,32500,愛　知,023,1073,1014,,
2025,9,4,木,みつば,32500,埼　玉,011,1046,601,,
2025,9,4,木,しゅんぎく,32600,,,2872,1866,－,－
2025,9,4,木,しゅんぎく,32600,岐　阜,021,609,2142,,
2025,9,4,木,しゅんぎく,32600,北海道,001,525,1573,,
2025,9,4,木,しゅんぎく,32600,群　馬,010,486,2090,,
2025,9,4,木,しゅんぎく,32600,福　岡,040,407,1524,,
2025,9,4,木,しゅんぎく,32600,岩　手,003,333,2209,,
2025,9,4,木,にら,32800,,,60528,731,******,92.5
2025,9,4,木,にら,32800,高　知,039,16895,644,,
2025,9,4,木,にら,32800,北海道,001,9036,995,,
2025,9,4,木,にら,32800,茨　城,008,7792,639,,
2025,9,4,木,にら,32800,大　分,044,6920,694,,
2025,9,4,木,にら,32800,山　形,006,6864,689,,
2025,9,4,木,セルリー,32900,,,46468,289,6034.8,86.5
2025,9,4,木,セルリー,32900,長　野,020,43896,285,,
2025,9,4,木,アスパラガス,33100,,,51423,1121,－,－
2025,9,4,木,アスパラガス,33100,栃　木,009,8646,1110,,
2025,9,4,木,アスパラガス,33100,佐　賀,041,7726,1126,,
2025,9,4,木,アスパラガス,33100,熊　本,043,6046,1070,,
2025,9,4,木,アスパラガス,33100,長　崎,042,5970,1035,,
2025,9,4,木,アスパラガス,33100,福　岡,040,4543,1054,,
2025,9,4,木,　　うち輸入,33101,,,756,1904,－,－
2025,9,4,木,カリフラワー,33200,,,11742,313,－,－
2025,9,4,木,カリフラワー,33200,長　野,020,11544,313,,
2025,9,4,木,ブロッコリー,33300,,,177766,616,－,－
2025,9,4,木,ブロッコリー,33300,北海道,001,135154,566,,
2025,9,4,木,ブロッコリー,33300,長　野,020,41725,782,,
2025,9,4,木,レタス,33400,,,1046413,258,******,56.8
2025,9,4,木,レタス,33400,長　野,020,903350,261,,
2025,9,4,木,パセリ,33600,,,2617,2722,******,96.9
2025,9,4,木,パセリ,33600,長　野,020,1726,2513,,
2025,9,4,木,パセリ,33600,千　葉,012,239,2073,,
2025,9,4,木,パセリ,33600,大　分,044,170,2837,,
2025,9,4,木,きゅうり,34100,,,1020860,410,******,76.6
2025,9,4,木,きゅうり,34100,福　島,007,261042,448,,
2025,9,4,木,きゅうり,34100,北海道,001,132639,429,,
2025,9,4,木,きゅうり,34100,岩　手,003,87926,384,,
2025,9,4,木,きゅうり,34100,長　野,020,61205,409,,
2025,9,4,木,きゅうり,34100,佐　賀,041,59998,373,,
2025,9,4,木,かぼちゃ,34200,,,418233,203,******,102.0
2025,9,4,木,かぼちゃ,34200,北海道,001,356592,166,,
2025,9,4,木,　　うち輸入,34201,,,1300,98,－,－
2025,9,4,木,なす,34300,,,438426,388,******,89.4
2025,9,4,木,なす,34300,群　馬,010,122059,413,,
2025,9,4,木,なす,34300,茨　城,008,68816,310,,
2025,9,4,木,なす,34300,栃　木,009,56619,433,,
2025,9,4,木,なす,34300,山　梨,019,36943,345,,
2025,9,4,木,なす,34300,徳　島,036,26810,427,,
2025,9,4,木,トマト,34400,,,872180,567,******,82.2
2025,9,4,木,トマト,34400,岐　阜,021,220471,577,,
2025,9,4,木,トマト,34400,北海道,001,183574,567,,
2025,9,4,木,トマト,34400,熊　本,043,111779,474,,
2025,9,4,木,トマト,34400,福　島,007,63330,647,,
2025,9,4,木,トマト,34400,群　馬,010,50502,561,,
2025,9,4,木,ミニトマト,34450,,,257483,1198,******,85.8
2025,9,4,木,ミニトマト,34450,北海道,001,125881,1173,,
2025,9,4,木,ミニトマト,34450,茨　城,008,42143,1174,,
2025,9,4,木,ミニトマト,34450,青　森,002,20717,1325,,
2025,9,4,木,ミニトマト,34450,山　形,006,9828,1291,,
2025,9,4,木,ミニトマト,34450,熊　本,043,8945,1269,,
2025,9,4,木,ピーマン,34500,,,320457,491,******,91.9
2025,9,4,木,ピーマン,34500,岩　手,003,106255,405,,
2025,9,4,木,ピーマン,34500,茨　城,008,48865,564,,
2025,9,4,木,ピーマン,34500,青　森,002,47887,365,,
2025,9,4,木,ピーマン,34500,大　分,044,33325,551,,
2025,9,4,木,ピーマン,34500,福　島,007,18521,518,,
2025,9,4,木,ししとう,34600,,,14413,1403,******,61.9
2025,9,4,木,ししとう,34600,京　都,026,4893,1577,,
2025,9,4,木,ししとう,34600,高　知,039,4121,1555,,
2025,9,4,木,ししとう,34600,千　葉,012,1737,1472,,
2025,9,4,木,ししとう,34600,愛　媛,038,759,900,,
2025,9,4,木,ししとう,34600,徳　島,036,327,962,,
2025,9,4,木,スイトコーン,34700,,,73713,324,－,－
2025,9,4,木,スイトコーン,34700,北海道,001,57816,323,,
2025,9,4,木,スイトコーン,34700,群　馬,010,6635,301,,
2025,9,4,木,さやいんげん,35100,,,12332,1343,－,－
2025,9,4,木,さやいんげん,35100,福　島,007,3768,1301,,
2025,9,4,木,さやいんげん,35100,群　馬,010,2474,1169,,
2025,9,4,木,さやいんげん,35100,青　森,002,2266,1298,,
2025,9,4,木,さやいんげん,35100,北海道,001,1267,1759,,
2025,9,4,木,さやいんげん,35100,岩　手,003,780,1270,,
2025,9,4,木,さやえんどう,35200,,,1922,2260,－,－
2025,9,4,木,さやえんどう,35200,北海道,001,1006,3407,,
2025,9,4,木,さやえんどう,35200,青　森,002,10,4374,,
2025,9,4,木,さやえんどう,35200,長　野,020,3,2700,,
2025,9,4,木,　　うち輸入,35201,,,903,956,－,－
2025,9,4,木,えだまめ,35500,,,70367,943,－,－
2025,9,4,木,えだまめ,35500,群　馬,010,21115,1134,,
2025,9,4,木,えだまめ,35500,山　形,006,18348,1024,,
2025,9,4,木,えだまめ,35500,秋　田,005,14342,819,,
2025,9,4,木,えだまめ,35500,北海道,001,4055,427,,
2025,9,4,木,かんしょ,36100,,,354665,298,******,91.1
2025,9,4,木,かんしょ,36100,茨　城,008,135966,273,,
2025,9,4,木,かんしょ,36100,千　葉,012,88450,295,,
2025,9,4,木,かんしょ,36100,徳　島,036,79920,354,,
2025,9,4,木,ばれいしょ,36200,,,658152,182,******,77.8
2025,9,4,木,ばれいしょ,36200,北海道,001,607135,182,,
2025,9,4,木,さといも,36300,,,41738,434,－,－
2025,9,4,木,さといも,36300,千　葉,012,21858,340,,
2025,9,4,木,さといも,36300,宮　崎,045,6709,433,,
2025,9,4,木,さといも,36300,静　岡,022,5622,716,,
2025,9,4,木,やまのいも,36500,,,148249,504,******,75.2
2025,9,4,木,やまのいも,36500,青　森,002,83844,488,,
2025,9,4,木,やまのいも,36500,北海道,001,56450,498,,
2025,9,4,木,たまねぎ,36610,,,1182905,148,******,81.8
2025,9,4,木,たまねぎ,36610,北海道,001,922986,145,,
2025,9,4,木,たまねぎ,36610,兵　庫,028,141845,196,,
2025,9,4,木,　　うち輸入,36620,,,76587,102,4139.8,65.8
2025,9,4,木,にんにく,36700,,,14963,1345,3370.0,244.1
2025,9,4,木,にんにく,36700,青　森,002,6972,2253,,
2025,9,4,木,にんにく,36700,北海道,001,180,1686,,
2025,9,4,木,にんにく,36700,佐　賀,041,75,1491,,
2025,9,4,木,にんにく,36700,岩　手,003,60,702,,
2025,9,4,木,にんにく,36700,香　川,037,56,1774,,
2025,9,4,木,　　うち輸入,36701,,,7519,495,1748.6,98.2
2025,9,4,木,しょうが,37200,,,31939,921,******,68.9
2025,9,4,木,しょうが,37200,高　知,039,11502,1220,,
2025,9,4,木,しょうが,37200,和歌山,030,5308,665,,
2025,9,4,木,しょうが,37200,長　崎,042,4452,779,,
2025,9,4,木,しょうが,37200,千　葉,012,2143,804,,
2025,9,4,木,しょうが,37200,熊　本,043,2018,1247,,
2025,9,4,木,　　うち輸入,37201,,,5284,563,－,－
2025,9,4,木,生しいたけ,38100,,,57659,966,******,127.8
2025,9,4,木,生しいたけ,38100,徳　島,036,14280,905,,
2025,9,4,木,生しいたけ,38100,秋　田,005,7706,1152,,
2025,9,4,木,生しいたけ,38100,長　崎,042,5823,884,,
2025,9,4,木,生しいたけ,38100,福　島,007,4292,869,,
2025,9,4,木,生しいたけ,38100,岩　手,003,2940,1028,,
2025,9,4,木,　　うち輸入,38101,,,1150,774,－,－
2025,9,4,木,なめこ,38300,,,24752,440,－,－
2025,9,4,木,なめこ,38300,長　野,020,6926,448,,
2025,9,4,木,なめこ,38300,山　形,006,3698,482,,
2025,9,4,木,なめこ,38300,新　潟,015,3564,198,,
2025,9,4,木,なめこ,38300,三　重,024,2566,584,,
2025,9,4,木,なめこ,38300,大　分,044,1862,511,,
2025,9,4,木,えのきだけ,38400,,,139029,303,******,102.0
2025,9,4,木,えのきだけ,38400,長　野,020,82362,319,,
2025,9,4,木,えのきだけ,38400,新　潟,015,22705,295,,
2025,9,4,木,えのきだけ,38400,宮　崎,045,14043,283,,
2025,9,4,木,しめじ,38500,,,79082,449,******,91.8
2025,9,4,木,しめじ,38500,長　野,020,47875,425,,
2025,9,4,木,しめじ,38500,福　岡,040,14541,392,,
2025,9,4,木,しめじ,38500,茨　城,008,6037,332,,
2025,9,4,木,その他の野菜,39000,,,406545,849,2363.2,146.1
2025,9,4,木,輸入野菜計,39100,,,152095,419,3320.1,134.3
2025,9,4,木,他の輸入野菜,39200,,,58603,784,2546.8,194.1
