年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,25,木,さやいんげん,35100,北海道,001,846,2233,,
2025,9,25,木,さやいんげん,35100,青　森,002,597,1406,,
2025,9,25,木,さやえんどう,35200,,,1687,2291,86.2,99.6
2025,9,25,木,さやえんどう,35200,北海道,001,924,3158,,
2025,9,25,木,さやえんどう,35200,青　森,002,29,3724,,
2025,9,25,木,さやえんどう,35200,秋　田,005,10,2970,,
2025,9,25,木,さやえんどう,35200,岩　手,003,9,2880,,
2025,9,25,木,さやえんどう,35200,静　岡,022,8,4455,,
2025,9,25,木,　　うち輸入,35201,,,707,1056,95.0,98.9
2025,9,25,木,えだまめ,35500,,,26736,931,88.3,100.3
2025,9,25,木,えだまめ,35500,秋　田,005,9285,732,,
2025,9,25,木,えだまめ,35500,山　形,006,6640,886,,
2025,9,25,木,えだまめ,35500,群　馬,010,4992,1304,,
2025,9,25,木,えだまめ,35500,京　都,026,1601,1477,,
2025,9,25,木,かんしょ,36100,,,434040,281,111.7,95.3
2025,9,25,木,かんしょ,36100,茨　城,008,212424,264,,
2025,9,25,木,かんしょ,36100,千　葉,012,132118,277,,
2025,9,25,木,かんしょ,36100,徳　島,036,50850,340,,
2025,9,25,木,ばれいしょ,36200,,,767727,149,93.4,96.1
2025,9,25,木,ばれいしょ,36200,北海道,001,741232,148,,
2025,9,25,木,さといも,36300,,,58668,443,113.3,110.5
2025,9,25,木,さといも,36300,愛　媛,038,16176,464,,
2025,9,25,木,さといも,36300,千　葉,012,15596,353,,
2025,9,25,木,さといも,36300,埼　玉,011,10420,378,,
2025,9,25,木,さといも,36300,静　岡,022,5936,687,,
2025,9,25,木,やまのいも,36500,,,140220,509,200.3,103.9
2025,9,25,木,やまのいも,36500,北海道,001,68870,492,,
2025,9,25,木,やまのいも,36500,青　森,002,64804,508,,
2025,9,25,木,たまねぎ,36610,,,1311786,174,108.5,103.0
2025,9,25,木,たまねぎ,36610,北海道,001,1116135,169,,
2025,9,25,木,　　うち輸入,36620,,,55100,104,178.7,86.7
2025,9,25,木,にんにく,36700,,,20546,1132,202.3,99.6
2025,9,25,木,にんにく,36700,北海道,001,8201,888,,
2025,9,25,木,にんにく,36700,青　森,002,5297,2364,,
2025,9,25,木,にんにく,36700,岩　手,003,80,1031,,
2025,9,25,木,にんにく,36700,徳　島,036,20,292,,
2025,9,25,木,にんにく,36700,神奈川,014,14,1450,,
2025,9,25,木,　　うち輸入,36701,,,6927,482,129.5,97.6
2025,9,25,木,しょうが,37200,,,23318,941,129.2,102.7
2025,9,25,木,しょうが,37200,高　知,039,7357,1422,,
2025,9,25,木,しょうが,37200,長　崎,042,3651,760,,
2025,9,25,木,しょうが,37200,千　葉,012,3112,621,,
2025,9,25,木,しょうが,37200,和歌山,030,2632,655,,
2025,9,25,木,しょうが,37200,熊　本,043,1268,1379,,
2025,9,25,木,　　うち輸入,37201,,,4370,557,95.0,100.4
2025,9,25,木,生しいたけ,38100,,,52417,1002,101.8,98.5
2025,9,25,木,生しいたけ,38100,徳　島,036,12634,943,,
2025,9,25,木,生しいたけ,38100,秋　田,005,5683,1181,,
2025,9,25,木,生しいたけ,38100,長　崎,042,5317,994,,
2025,9,25,木,生しいたけ,38100,福　島,007,3229,927,,
2025,9,25,木,生しいたけ,38100,岩　手,003,2580,1048,,
2025,9,25,木,　　うち輸入,38101,,,1077,773,80.6,98.3
2025,9,25,木,なめこ,38300,,,22830,434,96.7,104.1
2025,9,25,木,なめこ,38300,長　野,020,6148,456,,
2025,9,25,木,なめこ,38300,新　潟,015,3360,225,,
2025,9,25,木,なめこ,38300,山　形,006,2723,471,,
2025,9,25,木,なめこ,38300,大　分,044,2282,389,,
2025,9,25,木,なめこ,38300,三　重,024,2254,575,,
2025,9,25,木,えのきだけ,38400,,,126274,316,102.5,101.9
2025,9,25,木,えのきだけ,38400,長　野,020,78208,319,,
2025,9,25,木,えのきだけ,38400,新　潟,015,20025,313,,
2025,9,25,木,えのきだけ,38400,福　岡,040,7076,301,,
2025,9,25,木,しめじ,38500,,,87731,434,115.4,98.2
2025,9,25,木,しめじ,38500,長　野,020,51665,409,,
2025,9,25,木,しめじ,38500,福　岡,040,13422,419,,
2025,9,25,木,しめじ,38500,三　重,024,6303,278,,
2025,9,25,木,その他の野菜,39000,,,288246,1036,113.0,98.9
2025,9,25,木,輸入野菜計,39100,,,131541,601,141.2,95.4
2025,9,25,木,他の輸入野菜,39200,,,61288,1030,127.8,110.6
