年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,11,木,野菜総計,30000,,,14591619,302,121.1,105.6
2025,9,11,木,野菜総計,30000,北海道,001,4804057,237,,
2025,9,11,木,野菜総計,30000,長　野,020,2998653,200,,
2025,9,11,木,野菜総計,30000,群　馬,010,1946163,173,,
2025,9,11,木,野菜総計,30000,茨　城,008,642120,462,,
2025,9,11,木,野菜総計,30000,青　森,002,617412,326,,
2025,9,11,木,野菜総計,30000,岩　手,003,460907,283,,
2025,9,11,木,野菜総計,30000,福　島,007,307890,504,,
2025,9,11,木,だいこん,30100,,,886161,126,91.8,98.4
2025,9,11,木,だいこん,30100,北海道,001,464726,133,,
2025,9,11,木,だいこん,30100,青　森,002,289862,109,,
2025,9,11,木,かぶ,30200,,,42729,201,119.2,97.6
2025,9,11,木,かぶ,30200,千　葉,012,20878,162,,
2025,9,11,木,かぶ,30200,青　森,002,13217,304,,
2025,9,11,木,かぶ,30200,埼　玉,011,7205,126,,
2025,9,11,木,にんじん,30300,,,900215,151,121.4,101.3
2025,9,11,木,にんじん,30300,北海道,001,870443,152,,
2025,9,11,木,ごぼう,30400,,,84391,370,110.8,97.4
2025,9,11,木,ごぼう,30400,青　森,002,38807,298,,
2025,9,11,木,ごぼう,30400,鹿児島,046,13299,675,,
2025,9,11,木,ごぼう,30400,宮　崎,045,9502,469,,
2025,9,11,木,ごぼう,30400,群　馬,010,8592,281,,
2025,9,11,木,たけのこ,30500,,,48,569,－,－
2025,9,11,木,たけのこ,30500,鹿児島,046,48,569,,
2025,9,11,木,れんこん,30600,,,96002,394,111.1,101.3
2025,9,11,木,れんこん,30600,茨　城,008,49311,395,,
2025,9,11,木,れんこん,30600,佐　賀,041,18754,330,,
2025,9,11,木,れんこん,30600,愛　知,023,11592,346,,
2025,9,11,木,はくさい,31100,,,1332140,123,140.3,93.9
2025,9,11,木,はくさい,31100,長　野,020,1262995,121,,
2025,9,11,木,みずな,31300,,,38972,435,105.2,98.9
2025,9,11,木,みずな,31300,茨　城,008,28172,391,,
2025,9,11,木,みずな,31300,福　岡,040,4656,522,,
2025,9,11,木,こまつな,31500,,,180485,384,126.5,96.2
