年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,9,火,みずな,31300,福　岡,040,3872,519,,
2025,9,9,火,こまつな,31500,,,142625,399,95.3,100.0
2025,9,9,火,こまつな,31500,茨　城,008,70586,385,,
2025,9,9,火,こまつな,31500,福　岡,040,22404,350,,
2025,9,9,火,こまつな,31500,群　馬,010,10820,344,,
2025,9,9,火,こまつな,31500,埼　玉,011,6793,428,,
2025,9,9,火,こまつな,31500,広　島,034,6162,488,,
2025,9,9,火,その他の菜類,31550,,,723,717,90.1,101.1
2025,9,9,火,ちんげんさい,31560,,,29944,483,104.7,99.6
2025,9,9,火,ちんげんさい,31560,茨　城,008,9233,470,,
2025,9,9,火,ちんげんさい,31560,静　岡,022,6643,573,,
2025,9,9,火,ちんげんさい,31560,長　野,020,4474,317,,
2025,9,9,火,ちんげんさい,31560,福　岡,040,2231,511,,
2025,9,9,火,ちんげんさい,31560,埼　玉,011,1547,421,,
2025,9,9,火,キャベツ,31700,,,1770780,92,92.1,97.9
2025,9,9,火,キャベツ,31700,群　馬,010,1270412,89,,
2025,9,9,火,キャベツ,31700,長　野,020,246905,101,,
2025,9,9,火,ほうれんそう,31800,,,52133,1039,74.5,98.9
2025,9,9,火,ほうれんそう,31800,岐　阜,021,18855,1076,,
2025,9,9,火,ほうれんそう,31800,群　馬,010,12780,960,,
2025,9,9,火,ほうれんそう,31800,栃　木,009,10086,1084,,
2025,9,9,火,ねぎ,31900,,,292735,530,81.1,103.5
2025,9,9,火,ねぎ,31900,北海道,001,115146,454,,
2025,9,9,火,ねぎ,31900,青　森,002,27864,521,,
2025,9,9,火,ねぎ,31900,茨　城,008,22195,420,,
2025,9,9,火,ねぎ,31900,秋　田,005,22064,458,,
2025,9,9,火,ねぎ,31900,長　野,020,20164,425,,
2025,9,9,火,ふき,32300,,,9,1240,112.5,92.2
2025,9,9,火,ふき,32300,徳　島,036,9,1240,,
2025,9,9,火,うど,32400,,,8,608,10.0,101.7
2025,9,9,火,うど,32400,栃　木,009,8,608,,
2025,9,9,火,みつば,32500,,,9468,957,111.1,102.8
2025,9,9,火,みつば,32500,千　葉,012,1472,879,,
2025,9,9,火,みつば,32500,静　岡,022,1331,872,,
2025,9,9,火,みつば,32500,愛　知,023,1292,1048,,
2025,9,9,火,みつば,32500,三　重,024,1222,1169,,
2025,9,9,火,みつば,32500,大　分,044,1213,849,,
2025,9,9,火,しゅんぎく,32600,,,2950,1672,89.0,91.2
2025,9,9,火,しゅんぎく,32600,北海道,001,577,1837,,
2025,9,9,火,しゅんぎく,32600,福　岡,040,456,1416,,
2025,9,9,火,しゅんぎく,32600,茨　城,008,382,1257,,
2025,9,9,火,しゅんぎく,32600,岩　手,003,342,2142,,
2025,9,9,火,しゅんぎく,32600,群　馬,010,294,2099,,
2025,9,9,火,にら,32800,,,46990,907,92.3,106.5
2025,9,9,火,にら,32800,高　知,039,14899,945,,
2025,9,9,火,にら,32800,大　分,044,5885,782,,
2025,9,9,火,にら,32800,山　形,006,5616,843,,
2025,9,9,火,にら,32800,茨　城,008,5563,873,,
2025,9,9,火,にら,32800,北海道,001,5469,1052,,
2025,9,9,火,セルリー,32900,,,51974,272,110.2,100.0
2025,9,9,火,セルリー,32900,長　野,020,48684,267,,
2025,9,9,火,アスパラガス,33100,,,30225,1169,70.7,100.7
2025,9,9,火,アスパラガス,33100,栃　木,009,4000,1140,,
2025,9,9,火,アスパラガス,33100,山　形,006,3870,1353,,
2025,9,9,火,アスパラガス,33100,佐　賀,041,3345,1149,,
2025,9,9,火,アスパラガス,33100,長　崎,042,3262,1032,,
2025,9,9,火,アスパラガス,33100,福　岡,040,3010,1013,,
2025,9,9,火,　　うち輸入,33101,,,1449,1421,90.3,86.1
2025,9,9,火,カリフラワー,33200,,,12138,334,69.2,100.6
2025,9,9,火,カリフラワー,33200,長　野,020,11382,330,,
2025,9,9,火,ブロッコリー,33300,,,154985,628,73.5,101.6
2025,9,9,火,ブロッコリー,33300,北海道,001,125395,585,,
2025,9,9,火,レタス,33400,,,820584,225,71.4,93.8
2025,9,9,火,レタス,33400,長　野,020,695774,226,,
2025,9,9,火,パセリ,33600,,,2243,2920,118.2,101.0
2025,9,9,火,パセリ,33600,長　野,020,1544,2725,,
2025,9,9,火,パセリ,33600,千　葉,012,160,2751,,
2025,9,9,火,パセリ,33600,北海道,001,159,3256,,
2025,9,9,火,きゅうり,34100,,,551572,408,68.5,100.2
2025,9,9,火,きゅうり,34100,福　島,007,106027,439,,
2025,9,9,火,きゅうり,34100,北海道,001,87808,408,,
2025,9,9,火,きゅうり,34100,佐　賀,041,38698,392,,
2025,9,9,火,きゅうり,34100,岩　手,003,31864,373,,
2025,9,9,火,きゅうり,34100,群　馬,010,31048,465,,
2025,9,9,火,かぼちゃ,34200,,,358220,184,93.3,95.8
2025,9,9,火,かぼちゃ,34200,北海道,001,329459,160,,
2025,9,9,火,　　うち輸入,34201,,,1,1436,1.3,******
2025,9,9,火,なす,34300,,,286557,402,78.5,100.0
2025,9,9,火,なす,34300,群　馬,010,75466,447,,
2025,9,9,火,なす,34300,茨　城,008,48483,297,,
2025,9,9,火,なす,34300,栃　木,009,34993,442,,
2025,9,9,火,なす,34300,山　梨,019,22194,363,,
2025,9,9,火,なす,34300,徳　島,036,17227,406,,
2025,9,9,火,トマト,34400,,,494346,584,59.8,102.3
2025,9,9,火,トマト,34400,北海道,001,117987,604,,
2025,9,9,火,トマト,34400,岐　阜,021,113414,568,,
2025,9,9,火,トマト,34400,熊　本,043,48527,516,,
2025,9,9,火,トマト,34400,福　島,007,32794,669,,
2025,9,9,火,トマト,34400,千　葉,012,32574,510,,
2025,9,9,火,ミニトマト,34450,,,168068,1132,68.7,97.8
2025,9,9,火,ミニトマト,34450,北海道,001,73177,1162,,
2025,9,9,火,ミニトマト,34450,茨　城,008,32549,1050,,
2025,9,9,火,ミニトマト,34450,青　森,002,12138,1220,,
2025,9,9,火,ミニトマト,34450,千　葉,012,8284,1049,,
2025,9,9,火,ミニトマト,34450,熊　本,043,6625,1099,,
2025,9,9,火,ピーマン,34500,,,241820,500,87.5,100.4
2025,9,9,火,ピーマン,34500,岩　手,003,63874,411,,
2025,9,9,火,ピーマン,34500,茨　城,008,37406,541,,
2025,9,9,火,ピーマン,34500,青　森,002,34068,364,,
2025,9,9,火,ピーマン,34500,大　分,044,33738,519,,
2025,9,9,火,ピーマン,34500,北海道,001,16466,621,,
2025,9,9,火,ししとう,34600,,,12287,1256,97.1,97.2
2025,9,9,火,ししとう,34600,高　知,039,3872,1525,,
2025,9,9,火,ししとう,34600,京　都,026,3615,1193,,
2025,9,9,火,ししとう,34600,千　葉,012,1526,1517,,
2025,9,9,火,ししとう,34600,愛　媛,038,934,782,,
2025,9,9,火,スイトコーン,34700,,,71293,318,106.4,98.5
2025,9,9,火,スイトコーン,34700,北海道,001,58846,325,,
2025,9,9,火,さやいんげん,35100,,,7882,1347,87.7,97.0
2025,9,9,火,さやいんげん,35100,福　島,007,1847,1272,,
2025,9,9,火,さやいんげん,35100,群　馬,010,1639,1178,,
2025,9,9,火,さやいんげん,35100,北海道,001,1178,1796,,
2025,9,9,火,さやいんげん,35100,青　森,002,1106,1182,,
2025,9,9,火,さやいんげん,35100,岩　手,003,712,1258,,
2025,9,9,火,さやえんどう,35200,,,2004,2242,114.2,96.6
2025,9,9,火,さやえんどう,35200,北海道,001,1093,2996,,
2025,9,9,火,さやえんどう,35200,秋　田,005,7,3286,,
2025,9,9,火,さやえんどう,35200,青　森,002,6,4230,,
2025,9,9,火,さやえんどう,35200,岩　手,003,5,3132,,
2025,9,9,火,さやえんどう,35200,長　野,020,3,2160,,
2025,9,9,火,　　うち輸入,35201,,,890,1290,180.2,103.0
2025,9,9,火,えだまめ,35500,,,54617,878,79.0,94.2
2025,9,9,火,えだまめ,35500,山　形,006,20127,873,,
2025,9,9,火,えだまめ,35500,秋　田,005,13656,699,,
2025,9,9,火,えだまめ,35500,群　馬,010,9368,1121,,
2025,9,9,火,えだまめ,35500,京　都,026,2469,1482,,
2025,9,9,火,かんしょ,36100,,,387304,283,117.3,94.6
2025,9,9,火,かんしょ,36100,茨　城,008,151831,261,,
2025,9,9,火,かんしょ,36100,千　葉,012,133180,281,,
2025,9,9,火,かんしょ,36100,徳　島,036,52892,336,,
2025,9,9,火,ばれいしょ,36200,,,977786,159,108.0,93.0
2025,9,9,火,ばれいしょ,36200,北海道,001,952856,158,,
2025,9,9,火,さといも,36300,,,32999,465,134.2,96.1
2025,9,9,火,さといも,36300,千　葉,012,11669,389,,
2025,9,9,火,さといも,36300,静　岡,022,6072,641,,
2025,9,9,火,さといも,36300,宮　崎,045,4163,500,,
2025,9,9,火,さといも,36300,愛　媛,038,3940,482,,
2025,9,9,火,さといも,36300,京　都,026,690,1013,,
2025,9,9,火,やまのいも,36500,,,121259,450,98.9,88.1
2025,9,9,火,やまのいも,36500,北海道,001,64461,389,,
2025,9,9,火,やまのいも,36500,青　森,002,50737,493,,
2025,9,9,火,たまねぎ,36610,,,1288893,164,75.5,104.5
2025,9,9,火,たまねぎ,36610,北海道,001,1074067,160,,
2025,9,9,火,　　うち輸入,36620,,,75013,97,121.9,88.2
2025,9,9,火,にんにく,36700,,,20081,1077,107.2,69.5
2025,9,9,火,にんにく,36700,青　森,002,5165,2315,,
2025,9,9,火,にんにく,36700,北海道,001,5157,927,,
2025,9,9,火,にんにく,36700,香　川,037,1050,630,,
2025,9,9,火,にんにく,36700,茨　城,008,71,440,,
2025,9,9,火,にんにく,36700,神奈川,014,54,1096,,
2025,9,9,火,　　うち輸入,36701,,,8571,482,121.3,98.4
2025,9,9,火,しょうが,37200,,,28853,969,103.5,98.3
2025,9,9,火,しょうが,37200,高　知,039,12359,1288,,
2025,9,9,火,しょうが,37200,長　崎,042,4439,796,,
2025,9,9,火,しょうが,37200,千　葉,012,2869,772,,
2025,9,9,火,しょうが,37200,和歌山,030,1508,679,,
2025,9,9,火,しょうが,37200,熊　本,043,1020,1107,,
2025,9,9,火,　　うち輸入,37201,,,5316,540,109.2,96.8
2025,9,9,火,生しいたけ,38100,,,52897,981,92.2,100.8
2025,9,9,火,生しいたけ,38100,徳　島,036,11442,926,,
2025,9,9,火,生しいたけ,38100,秋　田,005,6060,1181,,
2025,9,9,火,生しいたけ,38100,長　崎,042,3948,949,,
2025,9,9,火,生しいたけ,38100,福　島,007,3944,794,,
2025,9,9,火,生しいたけ,38100,岩　手,003,3549,1048,,
2025,9,9,火,　　うち輸入,38101,,,1284,721,130.5,90.2
2025,9,9,火,なめこ,38300,,,25688,456,113.0,104.3
2025,9,9,火,なめこ,38300,長　野,020,8412,451,,
2025,9,9,火,なめこ,38300,山　形,006,3183,438,,
2025,9,9,火,なめこ,38300,三　重,024,2904,596,,
2025,9,9,火,なめこ,38300,新　潟,015,2494,254,,
2025,9,9,火,なめこ,38300,大　分,044,1685,516,,
2025,9,9,火,えのきだけ,38400,,,124973,323,97.5,102.5
2025,9,9,火,えのきだけ,38400,長　野,020,76195,342,,
2025,9,9,火,えのきだけ,38400,新　潟,015,21121,305,,
2025,9,9,火,えのきだけ,38400,宮　崎,045,7381,308,,
2025,9,9,火,しめじ,38500,,,79080,444,91.5,103.0
2025,9,9,火,しめじ,38500,長　野,020,47313,410,,
2025,9,9,火,しめじ,38500,福　岡,040,15426,402,,
2025,9,9,火,しめじ,38500,茨　城,008,7588,352,,
2025,9,9,火,その他の野菜,39000,,,353623,898,101.1,95.4
2025,9,9,火,輸入野菜計,39100,,,158118,429,112.8,90.7
2025,9,9,火,他の輸入野菜,39200,,,65601,753,103.3,97.0
