年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,17,水,しゅんぎく,32600,,,580,1295,12.0,79.9
2025,9,17,水,しゅんぎく,32600,北海道,001,580,1295,,
2025,9,17,水,にら,32800,,,1423,974,1.9,98.1
2025,9,17,水,にら,32800,北海道,001,1423,974,,
2025,9,17,水,セルリー,32900,,,230,365,0.3,144.8
2025,9,17,水,セルリー,32900,北海道,001,230,365,,
2025,9,17,水,アスパラガス,33100,,,157,1205,0.3,106.5
2025,9,17,水,アスパラガス,33100,熊　本,043,80,1526,,
2025,9,17,水,アスパラガス,33100,北海道,001,64,566,,
2025,9,17,水,　　うち輸入,33101,,,13,2376,0.7,147.6
2025,9,17,水,カリフラワー,33200,,,426,389,1.4,138.9
2025,9,17,水,カリフラワー,33200,北海道,001,426,389,,
2025,9,17,水,ブロッコリー,33300,,,48713,490,16.0,73.7
2025,9,17,水,ブロッコリー,33300,北海道,001,48713,490,,
2025,9,17,水,レタス,33400,,,25144,170,1.3,101.2
2025,9,17,水,レタス,33400,北海道,001,25144,170,,
2025,9,17,水,パセリ,33600,,,102,3122,3.1,98.3
2025,9,17,水,パセリ,33600,北海道,001,99,2972,,
2025,9,17,水,きゅうり,34100,,,40121,373,3.3,87.6
2025,9,17,水,きゅうり,34100,北海道,001,40121,373,,
2025,9,17,水,かぼちゃ,34200,,,33704,149,6.5,78.8
2025,9,17,水,かぼちゃ,34200,北海道,001,33674,148,,
2025,9,17,水,なす,34300,,,10549,419,2.0,105.8
2025,9,17,水,なす,34300,茨　城,008,7862,372,,
2025,9,17,水,なす,34300,群　馬,010,1804,595,,
2025,9,17,水,トマト,34400,,,15084,556,1.6,87.3
2025,9,17,水,トマト,34400,北海道,001,15057,553,,
2025,9,17,水,ミニトマト,34450,,,14811,967,4.6,85.7
2025,9,17,水,ミニトマト,34450,北海道,001,14811,967,,
2025,9,17,水,ピーマン,34500,,,7506,541,1.6,114.4
2025,9,17,水,ピーマン,34500,北海道,001,7221,519,,
2025,9,17,水,ししとう,34600,,,125,1393,0.6,112.4
2025,9,17,水,ししとう,34600,北海道,001,122,1369,,
2025,9,17,水,スイトコーン,34700,,,10911,279,27.5,85.8
2025,9,17,水,スイトコーン,34700,北海道,001,10911,279,,
2025,9,17,水,さやいんげん,35100,,,106,1711,0.8,125.0
2025,9,17,水,さやいんげん,35100,北海道,001,106,1711,,
2025,9,17,水,さやえんどう,35200,,,252,1831,9.4,75.5
2025,9,17,水,さやえんどう,35200,北海道,001,252,1831,,
2025,9,17,水,えだまめ,35500,,,598,685,0.7,84.4
2025,9,17,水,えだまめ,35500,北海道,001,598,685,,
2025,9,17,水,かんしょ,36100,,,8625,302,1.6,103.8
2025,9,17,水,かんしょ,36100,茨　城,008,7775,295,,
2025,9,17,水,ばれいしょ,36200,,,90550,137,8.7,87.3
2025,9,17,水,ばれいしょ,36200,北海道,001,90550,137,,
2025,9,17,水,さといも,36300,,,210,468,0.3,110.1
2025,9,17,水,さといも,36300,千　葉,012,130,358,,
2025,9,17,水,さといも,36300,宮　崎,045,80,647,,
2025,9,17,水,やまのいも,36500,,,36,672,0.0,134.7
2025,9,17,水,やまのいも,36500,北海道,001,36,672,,
2025,9,17,水,たまねぎ,36610,,,319888,61,16.1,37.2
2025,9,17,水,たまねぎ,36610,北海道,001,319888,61,,
2025,9,17,水,にんにく,36700,,,614,1069,3.4,86.6
2025,9,17,水,にんにく,36700,北海道,001,395,1381,,
2025,9,17,水,　　うち輸入,36701,,,219,506,2.3,106.1
2025,9,17,水,しょうが,37200,,,940,999,2.3,107.4
2025,9,17,水,しょうが,37200,高　知,039,720,1128,,
2025,9,17,水,　　うち輸入,37201,,,220,578,2.9,105.7
2025,9,17,水,生しいたけ,38100,,,859,909,0.9,92.0
2025,9,17,水,生しいたけ,38100,北海道,001,859,909,,
2025,9,17,水,なめこ,38300,,,621,438,1.8,100.0
2025,9,17,水,なめこ,38300,北海道,001,621,438,,
2025,9,17,水,えのきだけ,38400,,,1620,350,0.9,110.4
2025,9,17,水,えのきだけ,38400,北海道,001,1608,348,,
2025,9,17,水,しめじ,38500,,,438,741,0.4,165.0
2025,9,17,水,しめじ,38500,北海道,001,372,738,,
2025,9,17,水,その他の野菜,39000,,,4150,1246,0.8,136.3
2025,9,17,水,輸入野菜計,39100,,,3345,276,1.5,65.9
2025,9,17,水,他の輸入野菜,39200,,,2894,226,3.7,27.3
