年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,1,月,ちんげんさい,31560,静　岡,022,6612,550,,
2025,9,1,月,ちんげんさい,31560,長　野,020,6219,386,,
2025,9,1,月,ちんげんさい,31560,福　岡,040,2173,576,,
2025,9,1,月,ちんげんさい,31560,愛　知,023,2070,464,,
2025,9,1,月,キャベツ,31700,,,2106411,81,115.5,100.0
2025,9,1,月,キャベツ,31700,群　馬,010,1586701,78,,
2025,9,1,月,キャベツ,31700,長　野,020,212452,92,,
2025,9,1,月,ほうれんそう,31800,,,67244,1033,118.4,98.2
2025,9,1,月,ほうれんそう,31800,岐　阜,021,26476,1062,,
2025,9,1,月,ほうれんそう,31800,群　馬,010,18301,957,,
2025,9,1,月,ほうれんそう,31800,栃　木,009,10623,1103,,
2025,9,1,月,ねぎ,31900,,,391995,480,109.0,97.2
2025,9,1,月,ねぎ,31900,北海道,001,147713,442,,
2025,9,1,月,ねぎ,31900,青　森,002,46721,477,,
2025,9,1,月,ねぎ,31900,秋　田,005,46711,413,,
2025,9,1,月,ねぎ,31900,茨　城,008,31289,341,,
2025,9,1,月,ねぎ,31900,長　野,020,23762,416,,
2025,9,1,月,ふき,32300,,,9,1322,225.0,89.0
2025,9,1,月,ふき,32300,徳　島,036,9,1322,,
2025,9,1,月,うど,32400,,,112,579,133.3,96.8
2025,9,1,月,うど,32400,栃　木,009,68,719,,
2025,9,1,月,うど,32400,茨　城,008,44,361,,
2025,9,1,月,みつば,32500,,,8572,906,91.8,100.6
2025,9,1,月,みつば,32500,愛　知,023,1291,1045,,
2025,9,1,月,みつば,32500,静　岡,022,1267,886,,
2025,9,1,月,みつば,32500,千　葉,012,1264,770,,
2025,9,1,月,みつば,32500,三　重,024,1107,1091,,
2025,9,1,月,みつば,32500,埼　玉,011,910,641,,
2025,9,1,月,しゅんぎく,32600,,,2852,1768,95.3,107.8
2025,9,1,月,しゅんぎく,32600,岐　阜,021,633,2067,,
2025,9,1,月,しゅんぎく,32600,北海道,001,453,1633,,
2025,9,1,月,しゅんぎく,32600,福　岡,040,408,1492,,
2025,9,1,月,しゅんぎく,32600,岩　手,003,363,2131,,
2025,9,1,月,しゅんぎく,32600,群　馬,010,330,1845,,
2025,9,1,月,にら,32800,,,58750,692,91.4,102.1
2025,9,1,月,にら,32800,高　知,039,16061,614,,
2025,9,1,月,にら,32800,山　形,006,9008,636,,
2025,9,1,月,にら,32800,北海道,001,7820,943,,
2025,9,1,月,にら,32800,茨　城,008,7407,596,,
2025,9,1,月,にら,32800,大　分,044,5970,666,,
2025,9,1,月,セルリー,32900,,,43770,295,88.0,99.7
2025,9,1,月,セルリー,32900,長　野,020,41447,288,,
2025,9,1,月,アスパラガス,33100,,,48743,1129,140.7,101.9
2025,9,1,月,アスパラガス,33100,栃　木,009,7674,1138,,
2025,9,1,月,アスパラガス,33100,熊　本,043,7510,984,,
2025,9,1,月,アスパラガス,33100,佐　賀,041,7493,1143,,
2025,9,1,月,アスパラガス,33100,長　崎,042,5620,1029,,
2025,9,1,月,アスパラガス,33100,福　岡,040,4730,1043,,
2025,9,1,月,　　うち輸入,33101,,,1076,2159,4678.3,115.0
2025,9,1,月,カリフラワー,33200,,,11642,325,105.8,104.5
2025,9,1,月,カリフラワー,33200,長　野,020,11038,322,,
2025,9,1,月,ブロッコリー,33300,,,208167,587,125.1,104.6
2025,9,1,月,ブロッコリー,33300,北海道,001,155348,539,,
2025,9,1,月,ブロッコリー,33300,長　野,020,52400,728,,
2025,9,1,月,レタス,33400,,,1024212,270,128.7,99.3
2025,9,1,月,レタス,33400,長　野,020,884922,275,,
2025,9,1,月,パセリ,33600,,,2190,2628,83.2,102.8
2025,9,1,月,パセリ,33600,長　野,020,1450,2397,,
2025,9,1,月,パセリ,33600,千　葉,012,241,2171,,
2025,9,1,月,パセリ,33600,愛　知,023,111,5673,,
2025,9,1,月,きゅうり,34100,,,884584,417,151.1,101.5
2025,9,1,月,きゅうり,34100,福　島,007,243932,459,,
2025,9,1,月,きゅうり,34100,北海道,001,122576,425,,
2025,9,1,月,きゅうり,34100,岩　手,003,81676,379,,
2025,9,1,月,きゅうり,34100,秋　田,005,50107,339,,
2025,9,1,月,きゅうり,34100,長　野,020,47018,430,,
2025,9,1,月,かぼちゃ,34200,,,393768,209,107.0,95.9
2025,9,1,月,かぼちゃ,34200,北海道,001,342268,172,,
2025,9,1,月,　　うち輸入,34201,,,1,1642,－,－
2025,9,1,月,なす,34300,,,439306,400,143.2,97.6
2025,9,1,月,なす,34300,群　馬,010,128833,426,,
2025,9,1,月,なす,34300,茨　城,008,68671,318,,
2025,9,1,月,なす,34300,栃　木,009,59538,433,,
2025,9,1,月,なす,34300,山　梨,019,34190,344,,
2025,9,1,月,なす,34300,徳　島,036,27329,435,,
2025,9,1,月,トマト,34400,,,862157,573,128.4,97.9
2025,9,1,月,トマト,34400,岐　阜,021,249150,580,,
2025,9,1,月,トマト,34400,北海道,001,145551,585,,
2025,9,1,月,トマト,34400,熊　本,043,98675,467,,
2025,9,1,月,トマト,34400,福　島,007,79569,639,,
2025,9,1,月,トマト,34400,群　馬,010,65748,555,,
2025,9,1,月,ミニトマト,34450,,,221501,1182,131.2,107.5
2025,9,1,月,ミニトマト,34450,北海道,001,110521,1139,,
2025,9,1,月,ミニトマト,34450,茨　城,008,29811,1157,,
2025,9,1,月,ミニトマト,34450,青　森,002,19578,1310,,
2025,9,1,月,ミニトマト,34450,福　島,007,8753,1266,,
2025,9,1,月,ミニトマト,34450,山　形,006,8732,1318,,
2025,9,1,月,ピーマン,34500,,,297656,478,113.9,99.6
2025,9,1,月,ピーマン,34500,岩　手,003,113940,403,,
2025,9,1,月,ピーマン,34500,青　森,002,38743,373,,
2025,9,1,月,ピーマン,34500,茨　城,008,37975,522,,
2025,9,1,月,ピーマン,34500,大　分,044,25201,523,,
2025,9,1,月,ピーマン,34500,福　島,007,20585,523,,
2025,9,1,月,ししとう,34600,,,12533,1370,101.7,101.8
2025,9,1,月,ししとう,34600,高　知,039,4985,1484,,
2025,9,1,月,ししとう,34600,京　都,026,2872,1582,,
2025,9,1,月,ししとう,34600,千　葉,012,1672,1468,,
2025,9,1,月,ししとう,34600,北海道,001,378,979,,
2025,9,1,月,ししとう,34600,山　形,006,335,1015,,
2025,9,1,月,スイトコーン,34700,,,105215,317,94.5,99.1
2025,9,1,月,スイトコーン,34700,北海道,001,88305,319,,
2025,9,1,月,さやいんげん,35100,,,11569,1420,139.8,98.1
2025,9,1,月,さやいんげん,35100,福　島,007,4155,1341,,
2025,9,1,月,さやいんげん,35100,群　馬,010,2224,1303,,
2025,9,1,月,さやいんげん,35100,青　森,002,1527,1438,,
2025,9,1,月,さやいんげん,35100,北海道,001,1264,1790,,
2025,9,1,月,さやいんげん,35100,岩　手,003,777,1341,,
2025,9,1,月,さやえんどう,35200,,,1481,3105,85.1,117.8
2025,9,1,月,さやえんどう,35200,北海道,001,1099,3673,,
2025,9,1,月,さやえんどう,35200,青　森,002,4,4050,,
2025,9,1,月,さやえんどう,35200,長　野,020,1,2700,,
2025,9,1,月,　　うち輸入,35201,,,377,1441,48.4,157.3
2025,9,1,月,えだまめ,35500,,,73802,993,128.4,102.2
2025,9,1,月,えだまめ,35500,群　馬,010,22192,1175,,
2025,9,1,月,えだまめ,35500,山　形,006,20871,1049,,
2025,9,1,月,えだまめ,35500,秋　田,005,13267,868,,
2025,9,1,月,えだまめ,35500,新　潟,015,4623,1111,,
2025,9,1,月,かんしょ,36100,,,298631,297,104.2,98.7
2025,9,1,月,かんしょ,36100,茨　城,008,118700,268,,
2025,9,1,月,かんしょ,36100,千　葉,012,70355,304,,
2025,9,1,月,かんしょ,36100,徳　島,036,67145,346,,
2025,9,1,月,ばれいしょ,36200,,,1028693,191,123.7,102.1
2025,9,1,月,ばれいしょ,36200,北海道,001,959173,186,,
2025,9,1,月,さといも,36300,,,36023,424,122.0,109.8
2025,9,1,月,さといも,36300,千　葉,012,19846,331,,
2025,9,1,月,さといも,36300,宮　崎,045,8596,446,,
2025,9,1,月,さといも,36300,静　岡,022,4542,820,,
2025,9,1,月,やまのいも,36500,,,153465,507,115.6,102.2
2025,9,1,月,やまのいも,36500,北海道,001,85628,494,,
2025,9,1,月,やまのいも,36500,青　森,002,58955,500,,
2025,9,1,月,たまねぎ,36610,,,1369928,141,92.6,111.0
2025,9,1,月,たまねぎ,36610,北海道,001,1155791,138,,
2025,9,1,月,　　うち輸入,36620,,,44453,108,106.5,112.5
2025,9,1,月,にんにく,36700,,,20356,1313,149.7,98.9
2025,9,1,月,にんにく,36700,青　森,002,9055,2165,,
2025,9,1,月,にんにく,36700,香　川,037,658,1634,,
2025,9,1,月,にんにく,36700,兵　庫,028,636,851,,
2025,9,1,月,にんにく,36700,北海道,001,483,1081,,
2025,9,1,月,にんにく,36700,長　野,020,360,1602,,
2025,9,1,月,　　うち輸入,36701,,,9067,474,134.0,105.1
2025,9,1,月,しょうが,37200,,,38324,918,98.7,103.8
2025,9,1,月,しょうが,37200,高　知,039,15921,1166,,
2025,9,1,月,しょうが,37200,和歌山,030,6852,649,,
2025,9,1,月,しょうが,37200,長　崎,042,5635,790,,
2025,9,1,月,しょうが,37200,千　葉,012,1746,862,,
2025,9,1,月,しょうが,37200,熊　本,043,1394,1299,,
2025,9,1,月,　　うち輸入,37201,,,5239,559,95.5,98.6
2025,9,1,月,生しいたけ,38100,,,52425,973,91.5,103.3
2025,9,1,月,生しいたけ,38100,徳　島,036,9980,944,,
2025,9,1,月,生しいたけ,38100,秋　田,005,9699,1144,,
2025,9,1,月,生しいたけ,38100,長　崎,042,5090,902,,
2025,9,1,月,生しいたけ,38100,福　島,007,4029,861,,
2025,9,1,月,生しいたけ,38100,岩　手,003,2828,1003,,
2025,9,1,月,　　うち輸入,38101,,,951,782,112.1,99.9
2025,9,1,月,なめこ,38300,,,22313,431,84.8,104.1
2025,9,1,月,なめこ,38300,長　野,020,6526,436,,
2025,9,1,月,なめこ,38300,新　潟,015,3573,214,,
2025,9,1,月,なめこ,38300,山　形,006,3118,438,,
2025,9,1,月,なめこ,38300,三　重,024,3013,595,,
2025,9,1,月,なめこ,38300,大　分,044,1206,510,,
2025,9,1,月,えのきだけ,38400,,,131357,297,113.1,103.8
2025,9,1,月,えのきだけ,38400,長　野,020,81181,312,,
2025,9,1,月,えのきだけ,38400,新　潟,015,20693,285,,
2025,9,1,月,えのきだけ,38400,宮　崎,045,10459,284,,
2025,9,1,月,しめじ,38500,,,71391,422,72.5,106.0
2025,9,1,月,しめじ,38500,長　野,020,45343,405,,
2025,9,1,月,しめじ,38500,福　岡,040,12334,377,,
2025,9,1,月,その他の野菜,39000,,,424434,813,116.5,90.1
2025,9,1,月,輸入野菜計,39100,,,128139,486,113.8,104.5
2025,9,1,月,他の輸入野菜,39200,,,66980,697,117.6,97.3
