年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,24,水,にら,32800,高　知,039,17282,860,,
2025,9,24,水,にら,32800,茨　城,008,7540,933,,
2025,9,24,水,にら,32800,栃　木,009,5773,1065,,
2025,9,24,水,にら,32800,北海道,001,4563,1149,,
2025,9,24,水,にら,32800,山　形,006,4508,913,,
2025,9,24,水,セルリー,32900,,,41357,260,944.2,114.5
2025,9,24,水,セルリー,32900,長　野,020,39132,258,,
2025,9,24,水,アスパラガス,33100,,,24973,1170,963.1,126.1
2025,9,24,水,アスパラガス,33100,栃　木,009,4137,1125,,
2025,9,24,水,アスパラガス,33100,佐　賀,041,3301,1157,,
2025,9,24,水,アスパラガス,33100,山　形,006,2110,1197,,
2025,9,24,水,アスパラガス,33100,熊　本,043,2008,1055,,
2025,9,24,水,アスパラガス,33100,長　野,020,1947,1254,,
2025,9,24,水,　　うち輸入,33101,,,2318,1405,******,73.4
2025,9,24,水,カリフラワー,33200,,,17245,287,1516.7,120.1
2025,9,24,水,カリフラワー,33200,長　野,020,13633,284,,
2025,9,24,水,カリフラワー,33200,北海道,001,1648,317,,
2025,9,24,水,ブロッコリー,33300,,,189311,615,2466.0,92.9
2025,9,24,水,ブロッコリー,33300,北海道,001,141454,558,,
2025,9,24,水,ブロッコリー,33300,長　野,020,45837,792,,
2025,9,24,水,レタス,33400,,,1135150,157,878.6,93.5
2025,9,24,水,レタス,33400,長　野,020,994781,152,,
2025,9,24,水,パセリ,33600,,,2031,3721,744.0,127.3
2025,9,24,水,パセリ,33600,長　野,020,1477,3611,,
2025,9,24,水,パセリ,33600,千　葉,012,161,3034,,
2025,9,24,水,きゅうり,34100,,,611557,467,1093.4,109.1
2025,9,24,水,きゅうり,34100,北海道,001,101472,422,,
2025,9,24,水,きゅうり,34100,群　馬,010,96845,541,,
2025,9,24,水,きゅうり,34100,福　島,007,92560,500,,
2025,9,24,水,きゅうり,34100,埼　玉,011,46517,494,,
2025,9,24,水,きゅうり,34100,宮　城,004,31605,457,,
2025,9,24,水,かぼちゃ,34200,,,307801,203,769.6,134.4
2025,9,24,水,かぼちゃ,34200,北海道,001,284140,179,,
2025,9,24,水,なす,34300,,,300358,406,1139.5,125.3
2025,9,24,水,なす,34300,群　馬,010,81365,423,,
2025,9,24,水,なす,34300,茨　城,008,38836,329,,
2025,9,24,水,なす,34300,高　知,039,37658,479,,
2025,9,24,水,なす,34300,栃　木,009,33860,433,,
2025,9,24,水,なす,34300,山　梨,019,24670,346,,
2025,9,24,水,トマト,34400,,,642063,699,1167.2,120.3
2025,9,24,水,トマト,34400,岐　阜,021,169006,736,,
2025,9,24,水,トマト,34400,北海道,001,115289,679,,
2025,9,24,水,トマト,34400,千　葉,012,75596,604,,
2025,9,24,水,トマト,34400,群　馬,010,60358,666,,
2025,9,24,水,トマト,34400,福　島,007,48259,784,,
2025,9,24,水,ミニトマト,34450,,,206210,1112,1633.3,95.9
2025,9,24,水,ミニトマト,34450,北海道,001,74447,1195,,
2025,9,24,水,ミニトマト,34450,茨　城,008,60896,974,,
2025,9,24,水,ミニトマト,34450,山　形,006,16913,1174,,
2025,9,24,水,ミニトマト,34450,千　葉,012,14369,1021,,
2025,9,24,水,ピーマン,34500,,,236940,510,1128.9,98.5
2025,9,24,水,ピーマン,34500,岩　手,003,74576,390,,
2025,9,24,水,ピーマン,34500,茨　城,008,61891,603,,
2025,9,24,水,ピーマン,34500,青　森,002,31881,411,,
2025,9,24,水,ピーマン,34500,北海道,001,16749,580,,
2025,9,24,水,ピーマン,34500,福　島,007,15628,529,,
2025,9,24,水,ししとう,34600,,,12815,1296,5146.6,98.6
2025,9,24,水,ししとう,34600,京　都,026,5187,1020,,
2025,9,24,水,ししとう,34600,高　知,039,3455,1654,,
2025,9,24,水,ししとう,34600,千　葉,012,2250,1539,,
2025,9,24,水,スイトコーン,34700,,,22131,317,－,－
2025,9,24,水,スイトコーン,34700,北海道,001,18410,312,,
2025,9,24,水,さやいんげん,35100,,,7118,1539,2881.8,115.0
2025,9,24,水,さやいんげん,35100,福　島,007,2396,1531,,
2025,9,24,水,さやいんげん,35100,群　馬,010,1387,1229,,
2025,9,24,水,さやいんげん,35100,青　森,002,961,1349,,
2025,9,24,水,さやいんげん,35100,北海道,001,607,2341,,
2025,9,24,水,さやいんげん,35100,鹿児島,046,498,1746,,
2025,9,24,水,さやえんどう,35200,,,1957,2301,3692.5,100.7
2025,9,24,水,さやえんどう,35200,北海道,001,1145,3032,,
2025,9,24,水,さやえんどう,35200,青　森,002,37,3955,,
2025,9,24,水,さやえんどう,35200,岩　手,003,26,2970,,
2025,9,24,水,さやえんどう,35200,秋　田,005,5,2678,,
2025,9,24,水,　　うち輸入,35201,,,744,1068,2755.6,74.2
2025,9,24,水,えだまめ,35500,,,30270,928,6345.9,139.8
2025,9,24,水,えだまめ,35500,秋　田,005,10432,669,,
2025,9,24,水,えだまめ,35500,群　馬,010,9021,1285,,
2025,9,24,水,えだまめ,35500,山　形,006,5525,722,,
2025,9,24,水,かんしょ,36100,,,388578,295,2674.1,102.4
2025,9,24,水,かんしょ,36100,茨　城,008,159326,274,,
2025,9,24,水,かんしょ,36100,千　葉,012,131899,276,,
2025,9,24,水,かんしょ,36100,徳　島,036,72275,360,,
2025,9,24,水,ばれいしょ,36200,,,822126,155,1183.6,90.6
2025,9,24,水,ばれいしょ,36200,北海道,001,810373,155,,
2025,9,24,水,さといも,36300,,,51765,401,2981.9,96.9
2025,9,24,水,さといも,36300,千　葉,012,19945,346,,
2025,9,24,水,さといも,36300,静　岡,022,10000,502,,
2025,9,24,水,さといも,36300,愛　媛,038,9972,437,,
2025,9,24,水,さといも,36300,埼　玉,011,6750,379,,
2025,9,24,水,やまのいも,36500,,,70011,490,344.2,94.4
2025,9,24,水,やまのいも,36500,北海道,001,33408,469,,
2025,9,24,水,やまのいも,36500,青　森,002,31362,486,,
2025,9,24,水,たまねぎ,36610,,,1209175,169,425.6,103.0
2025,9,24,水,たまねぎ,36610,北海道,001,1136456,168,,
2025,9,24,水,　　うち輸入,36620,,,30839,120,197.6,137.9
2025,9,24,水,にんにく,36700,,,10158,1137,864.5,167.9
2025,9,24,水,にんにく,36700,青　森,002,3066,2277,,
2025,9,24,水,にんにく,36700,香　川,037,1120,974,,
2025,9,24,水,にんにく,36700,北海道,001,305,1189,,
2025,9,24,水,にんにく,36700,山　梨,019,100,1782,,
2025,9,24,水,にんにく,36700,茨　城,008,59,761,,
2025,9,24,水,　　うち輸入,36701,,,5349,494,537.6,126.0
2025,9,24,水,しょうが,37200,,,18052,916,400.1,119.0
2025,9,24,水,しょうが,37200,高　知,039,6807,1372,,
2025,9,24,水,しょうが,37200,千　葉,012,2996,622,,
2025,9,24,水,しょうが,37200,和歌山,030,2552,640,,
2025,9,24,水,しょうが,37200,熊　本,043,387,1164,,
2025,9,24,水,しょうが,37200,徳　島,036,300,775,,
2025,9,24,水,　　うち輸入,37201,,,4599,555,1642.5,99.5
2025,9,24,水,生しいたけ,38100,,,51501,1017,830.4,108.2
2025,9,24,水,生しいたけ,38100,徳　島,036,15622,912,,
2025,9,24,水,生しいたけ,38100,秋　田,005,6662,1237,,
2025,9,24,水,生しいたけ,38100,福　島,007,4224,930,,
2025,9,24,水,生しいたけ,38100,岩　手,003,3359,1127,,
2025,9,24,水,生しいたけ,38100,千　葉,012,2573,692,,
2025,9,24,水,　　うち輸入,38101,,,1337,786,－,－
2025,9,24,水,なめこ,38300,,,23604,417,1182.6,80.3
2025,9,24,水,なめこ,38300,長　野,020,7084,456,,
2025,9,24,水,なめこ,38300,新　潟,015,5318,215,,
2025,9,24,水,なめこ,38300,山　形,006,3343,454,,
2025,9,24,水,なめこ,38300,三　重,024,2283,594,,
2025,9,24,水,なめこ,38300,宮　城,004,1345,432,,
2025,9,24,水,えのきだけ,38400,,,123168,310,580.6,100.6
2025,9,24,水,えのきだけ,38400,長　野,020,92015,308,,
2025,9,24,水,えのきだけ,38400,新　潟,015,21950,317,,
2025,9,24,水,しめじ,38500,,,76041,442,635.5,112.2
2025,9,24,水,しめじ,38500,長　野,020,55356,409,,
2025,9,24,水,しめじ,38500,茨　城,008,5015,363,,
2025,9,24,水,しめじ,38500,新　潟,015,3061,505,,
2025,9,24,水,その他の野菜,39000,,,255012,1047,903.0,144.4
2025,9,24,水,輸入野菜計,39100,,,93146,630,319.1,333.3
2025,9,24,水,他の輸入野菜,39200,,,47969,931,390.9,322.1
